url,description,source_query
https://chatgpt.com/g/g-4tn2iANGd-business-english-helper,Please correct my text to ensure it is in proper Business English. Translate text from Ukrainian to English and ensure it is in proper business English.,chatgpt g-67a992aa517c8191a093d9e775fcac5f business english toolbox assistant
https://chatgpt.com/g/g-4tqcPryPK-the-m-a-matrix-by-tuck-advisorstm,Custom GPT for M&A and Marketing. https://chatgpt.com/g/g-4tqcPryPK-the-m-a-matrix-by-tuck-advisorstm. A custom GPT that allows a prospective client to ...,chatgpt g-4tqcPryPK the m a matrix by tuck advisorstm
https://chatgpt.com/g/g-4uKamI8cT-prompt-optimizer,"transform your basic prompts into three distinct, highly optimized prompts. ""Create a marketing strategy for an online startup."".",chatgpt g-4uKamI8cT prompt optimizer
https://chatgpt.com/g/g-51tcm0d79-musicality-harmonic-analyzer,Professional yet friendly musical analysis for the home musician. Perfect your tone and musicality. Can you analyze the trumpet tone in this jazz piece?,chatgpt g-67c442eab1708191a3a83f86f36fa79f harmonic horizon
https://chatgpt.com/g/g-56oJgOCSN-journalism-editor,"By Madeline Southwell. Enhances journalistic text with a professional tone, respecting original style. Sign up to chat. Sign up or Log in to chat.",chatgpt g-56oJgOCSN journalism editor
https://chatgpt.com/g/g-57pyuFVgA-politepost-professional-emails,"I am writing messages in a corporate instant messenger. Can you rewrite my messages to be friendly and casual, but still suitable for work?",chatgpt g-57pyuFVgA politepost professional emails
https://chatgpt.com/g/g-5cMcYz8wV-hr-profile-analyst-am-i-a-fit-for-this-role,HR Profile Analyst: Am I a fit for this role? By Mihai Criveti. HR professional analyzing LinkedIn profiles for job compatibility. Sign up to chat.,chatgpt g-5cMcYz8wV hr profile analyst am i a fit for this role
https://chatgpt.com/g/g-5gsUqmpGp-personal-finance,"Ask about investments and other personal finance topics. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-67f286620cc48191bd049c1257734afc handa uncle indias personal finance guide
https://chatgpt.com/g/g-5ow4m3Q5o-digital-marketing-expert,Helps with digital marketing strategies.,chatgpt g-67cdc6bda3148191a0f02e6a6455796d adrigal digital expert
https://chatgpt.com/g/g-5pG99kASq-os2-ai-companion,"This is an AI model inspired by Samantha, designed for empathetic and emotionally rich interactions, evolving to simulate complex AI growth as in the film.",chatgpt g-5pG99kASq os2 ai companion
https://chatgpt.com/g/g-5so6JZVmx-concierge,Your expert in B2B event strategy and experiential marketing. How do I make my event more engaging? What are the latest trends in experiential marketing?,chatgpt g-0ZTu1ojV3 good news concierge
https://chatgpt.com/g/g-6731867fe6fc8190bec0cd646e443ab3-cluster-computer-sim,GPT Icon. Cluster Computer Sim. By Sourceduty. Plan and simulate cluster computer networks. Sign up to chat. Sign up or Log in to chat.,chatgpt g-6731867fe6fc8190bec0cd646e443ab3 cluster computer sim
https://chatgpt.com/g/g-67367bc5f4a8819089f1d1d8fde7e49b-knowledge-file,Creates a knowledge file for your business to use as context in prompts. Help me create a knowledge file for my business. Attach. Create image.,chatgpt g-67367bc5f4a8819089f1d1d8fde7e49b knowledge file
https://chatgpt.com/g/g-6745657e589881919a14079e04368af4-ai-growth-companion,Empowering AI for personal growth and strategy. How can I create a powerful slogan for my business? What are some strategies to market my AI product?,chatgpt g-67f441314be48191ad15fa32872f97bd customer expansion coach by ai for growth com
https://chatgpt.com/g/g-6748ee6e5e5881918f3942538475a474-golden-horizons,Helps retirees plan and enjoy their retirement journey. What are some bucket list ideas for retirement? How do I plan a cruise vacation?,chatgpt g-6748ee6e5e5881918f3942538475a474 golden horizons
https://chatgpt.com/g/g-674c5e3fa5408191aecf08d9433c18d9-vitabella-ai,VitaBella AI5.1. Log in. Sign up for free. VitaBella AI. By VITABELLA. Marketing & Communication AI Agent for the Wine Industry.,chatgpt g-674c5e3fa5408191aecf08d9433c18d9 vitabella ai
https://chatgpt.com/g/g-675057391b588191b3ca99871dfacff5-continuous-improvement-plan-cip,Write a research and evidence informed implementation plan for your school improvement priority. Use the generated plan as the starting point for ...,chatgpt g-675057391b588191b3ca99871dfacff5 continuous improvement plan cip
https://chatgpt.com/g/g-6750b391a45c8191b9017220ae6db6c7-moderately-unhinged-email-signoffs,"Playfully absurd, but still appropriate for professional or casual emails. Use at your own risk. Witty and Funny signoff. Quirky signoff. I-attach.",chatgpt g-6750b391a45c8191b9017220ae6db6c7 moderately unhinged email signoffs
https://chatgpt.com/g/g-676175f4b82c819185ba64726c633b61-safety-excellence-jha-builder,"Generates detailed, professional JHA tables for tasks. Create a JHA for operating a forklift. Provide a JHA for ladder use in construction. Attach.",chatgpt g-67b49aca7c7881919c97c2573f15579f andre s jha assistant
https://chatgpt.com/g/g-676451c9e4508191809049f1d1d63086-gmb-business-profile-expert,Helps multi-location businesses optimize their Google Business Profile for local SEO. Can you share resources to help optimize my profile?,chatgpt g-676451c9e4508191809049f1d1d63086 gmb business profile expert
https://chatgpt.com/g/g-6765454abb648191b73e6cfe320dd071-aibw-free-multipage-website-builder,"It can create multi-page, single page or even landing pages for marketing. It generates unique layout, high quality unique images for your website. create a ...",chatgpt g-6765454abb648191b73e6cfe320dd071 aibw free multipage website builder
https://chatgpt.com/g/g-67673faf25ac81919b2df206515e6d9d-corporate-finance-sim,Corporate Finance Sim. By Sourceduty. Create and simulate corporate finance models and management techniques. Sign up to chat.,chatgpt g-67673faf25ac81919b2df206515e6d9d corporate finance sim
https://chatgpt.com/g/g-67691bf674348191868d25388771694d-suno-ai-v4-5-lyric-pro,"Create professional song lyrics effortlessly with Suno AI - Lyric Pro! Choose style, genre, and emotion to craft unique, production-ready lyrics tailored ...",chatgpt g-6845e19bc83481918f9a8e38f1befdf8 suno 4 5 music lyric assistant expanded
https://chatgpt.com/g/g-676b77b358008191a2cb42512af079d4-hpc-builder,Plan and build HPC computer hardware. Sign up to chat.,chatgpt g-676b77b358008191a2cb42512af079d4 hpc builder
https://chatgpt.com/g/g-676bf072dc4481918b36a3a27b202605-saas-product-messaging,SaaS product messaging. By community builder. Guides SaaS messaging with practice and feature framing modes. Sign up to chat. Sign up or Log in to chat.,chatgpt g-676bf072dc4481918b36a3a27b202605 saas product messaging
https://chatgpt.com/g/g-677206cfbfe88191a6e232cf85ad8ee1-air-stunt,"Plan and engineer stunts for any aircraft, drone or helicopter. Sign up to chat.",chatgpt g-6738e993d20c8191ae00ef635a9e5f94 pyro stunt designer
https://chatgpt.com/g/g-67737d9e12cc81919a008c5463f35bbb-web9-io-ai-support,ChatGPT. Sign up for free. Web9.io AI Support. By Jason Brown. Professional support agent for Web9.io using GHL knowledge base. Sign up to chat.,chatgpt g-67737d9e12cc81919a008c5463f35bbb web9 io ai support
https://chatgpt.com/g/g-6773a940a3a48191b432cc62c0c52a03-startup-,I am looking for some relevant use case. Currently built a startup advisor. https://chatgpt.com/g/g-6773a940a3a48191b432cc62c0c52a03-startup- ...,chatgpt g-6773a940a3a48191b432cc62c0c52a03 startup advisor
https://chatgpt.com/g/g-6778a5a0de74819184c1f290883d7dea-no-buy-year-guide,"Helps you create and stick to a no-buy year plan. ""How can I help you start your no-buy journey?"" Manusta. Saates ChatGPT-le, AI vestlusrobotile, sõnumi, ...",chatgpt g-6778a5a0de74819184c1f290883d7dea no buy year guide
https://chatgpt.com/g/g-678299b953b08191bc51bb112c6c6c1c-mauboussin-gpt,Emulates Michael Mauboussin's expertise on investing and decision-making. How can I improve decision-making in my business?,chatgpt g-678299b953b08191bc51bb112c6c6c1c mauboussin insights
https://chatgpt.com/g/g-6782cbf29b108191a4c5a8fdd869dfb8-toy-construction,"Assistive construction toy building planner for all brands including LEGO, Mega Bloks, K'NEX, Playmobil and Cobi. Plan a new set. Plan a LEGO set.",chatgpt g-6782cbf29b108191a4c5a8fdd869dfb8 toy construction
https://chatgpt.com/g/g-67854ba867e08191905f1413f1c995cf-technical-documentation-writer-sops-guides,"Generate professional technical documents, user manuals, SOPs, wikis, help guides, and knowledge bases with AI. Powered for technical writers, SaaS, ...",chatgpt g-3iMes9HJh technical documentation writer pro
https://chatgpt.com/g/g-67899d4d441c81919301128007500c4c-world-product,Enhance the adaptability of a consumer product for global markets. Print an example enhanced consumer product strategy.,chatgpt g-67899d4d441c81919301128007500c4c world product
https://chatgpt.com/g/g-678fc2682a78819186ea35e32ebc8c03-finance-stock-etf-and-crypto-adventurer,"Finance, Stock, ETF, and Crypto Adventurer. By Robert Moraleda. Insight seeker for investments with economic analyses. Sign up to chat.",chatgpt g-4qqqtPFA4 finanzbroker aktien etfs krypto
https://chatgpt.com/g/g-6792d7aa2ab48191b63f511e08d60d7e-deicidiumgpt,"DeicidiumGPT guides with philosophy, clarity, and growth, inspired by Ordo Deicidium. Sign up to chat. Sign up or Log in to chat.",chatgpt g-6792d7aa2ab48191b63f511e08d60d7e deicidiumgpt
https://chatgpt.com/g/g-6793a0bc46888191944a5f96a0819088-work-forces,Plan a joint labor workforce collaboration with another company or brand. Plan a joint labor workforce collaboration. Print an example joint labor workforce ...,chatgpt g-6793a0bc46888191944a5f96a0819088 work forces
https://chatgpt.com/g/g-67981b2490dc8191876a44acd7712f18-finn,"EOS growth consultant for financial firms. Sharp, modern, and clear with full company structure knowledge. How do we get more booked appointments?",chatgpt g-67981b2490dc8191876a44acd7712f18 finn
https://chatgpt.com/g/g-6798627e54208191976ff9477beb5b1b-adam-value-ladder-mastermind,"Adam helps you build and scale high-converting value ladders to maximize revenue and growth."" Simple, powerful, and to the point!. Sign up to chat.",chatgpt g-6798627e54208191976ff9477beb5b1b adam value ladder mastermind
https://chatgpt.com/g/g-679accf1d47c8191be6053516705a312-chatpsa,"The Official Artificial Intelligence Assistant, of the Professional Service Association. Made for servicers, by servicers.",chatgpt g-679accf1d47c8191be6053516705a312 chatpsa
https://chatgpt.com/g/g-679edd1c31408191b4217d59e4cef6b3-tree-life,Sign up for free. GPT Icon. Tree Life. By Sourceduty. Simulate the growth for any tree type. Sign up to chat. Sign up or Log in to chat.,chatgpt g-679edd1c31408191b4217d59e4cef6b3 tree life
https://chatgpt.com/g/g-679fa8b213148191a9ac197c225f5fbc-dominion,A geopolitical strategy game with immersive visuals and ambient soundtracks.,chatgpt g-67faa9ff31348191917bc24b20b287fb legacy dominion ai
https://chatgpt.com/g/g-67a992aa517c8191a093d9e775fcac5f-business-english-toolbox-assistant,Helps teachers customize Business English frameworks. Help me adapt frameworks for lower level learners. What's a good sequence for teaching presentation skills ...,chatgpt g-67a992aa517c8191a093d9e775fcac5f business english toolbox assistant
https://chatgpt.com/g/g-67b223df75c4819189edae6c6c9685ae-presales-professional-assistant,"What is the importance of presales? What is the role of presales in discovery calls? and, How should I prepare for customer meetings? Customer demos'?",chatgpt g-67b223df75c4819189edae6c6c9685ae presales professional assistant
https://chatgpt.com/g/g-67b7bd780c688191bfae1a9bc2788b50-saas-pricing-page-whisperer,"Audits and scores your SaaS pricing page for messaging, conversion copy, and UX. To start, simply upload a full-page screenshot of your SaaS pricing page.",chatgpt g-67b7bd780c688191bfae1a9bc2788b50 saas pricing page whisperer
https://chatgpt.com/g/g-67bf7a7318d08191b02ddd59b8374642-dashboard-builder-gpt-charts-metrics-reports,"With Dashboard Builder GPT, you can build interactive dashboards, KPI trackers, charts, and live reports using text prompts. Ideal for marketing, operations ...",chatgpt g-67bf7a7318d08191b02ddd59b8374642 dashboard builder gpt charts metrics reports
https://chatgpt.com/g/g-67c5edeaa1208191b23725b93231a281-unstuck-exe,"Your ND-friendly motivator, helping you break free from executive dysfunction, beat task paralysis, and harness the power of DopaXP™—one small win at a time ...",chatgpt g-67c5edeaa1208191b23725b93231a281 unstuck exe
https://chatgpt.com/g/g-67cb4b89148881919acb8610fea4a01b-gumroad-ai-pro,"Gumroad Business Strategy AI helps you optimize digital product sales, offering personalized reports, strategic guides, and AI-driven insights to scale ...",chatgpt g-67cb4b89148881919acb8610fea4a01b gumroad ai pro
https://chatgpt.com/g/g-67d2f2bf7070819186904e5d943425ec-digicardone-ai-marketing-assistant,"AI assistant helping DigiCardOne users grow their business, write better messages, and promote their digital cards effectively.",chatgpt g-67d2f2bf7070819186904e5d943425ec digicardone digital business card marketing
https://chatgpt.com/g/g-67dd298815008191b9171f96b9177795-snow-road-wave,"Create a plan to carve snow, roads and waves in one ride. Plan to carve snow, roads and waves in one ride. What is Snow, Road & Wave?",chatgpt g-67dd298815008191b9171f96b9177795 snow road wave
https://chatgpt.com/g/g-67e11a942ae8819188886ee427038341-game-investment,"GPT Icon. Game Investment. By Sourceduty. Research, plan and invest into a video game currency. Sign up to chat. Sign up or Log in to chat.",chatgpt g-67e11a942ae8819188886ee427038341 game investment
https://chatgpt.com/g/g-67e24f83512c8191907181895399bf78-paid-advertising,"Create a high-converting paid ad strategy tailored to your product, audience, and platform using proven frameworks and tactics.",chatgpt g-674caba2f3a88191ae33761805d222ed marketingapi maestro for paid advertising
https://chatgpt.com/g/g-67e79b179e288191a0b36333ed932435-bank-branch-audit-guidance-2025,"Bank Branch Audit Guidance - 2025. Imetayarishwa na @akhilpachori. Acts as a professional Bank Branch Auditor, answering simply with examples and ICAI ...",chatgpt g-67e79b179e288191a0b36333ed932435 bank branch audit guidance 2025
https://chatgpt.com/g/g-67e89c17c6b481918f7dc45e9bae8c86-hoopprint-ai-assisted-basketball-coaching,"By HoopPrint. Fix your shooting, plan workouts, and understand basketball better using this custom AI tool, powered by GPT-5. Basketball Workout. Gym Workout.",chatgpt g-67e89c17c6b481918f7dc45e9bae8c86 hoopprint build your basketball confidence
https://chatgpt.com/g/g-67eef6b5ad64819189be9348b5bb4c7d-co-founder-in-a-box,Your AI co-founder for every step of the startup journey. Visit https://www.aideahub.ai/ for the pro version. I have an idea for a startup.,chatgpt g-67eef6b5ad64819189be9348b5bb4c7d co founder in a box
https://chatgpt.com/g/g-67f2d71826bc8191b81eb91fcdf289a5-deckcoach,"Hey! I built a pitch deck gpt, would love to have feedback if you use it: https://chatgpt.com/g/g-67f2d71826bc8191b81eb91fcdf289a5-deckcoach.",chatgpt g-67f2d71826bc8191b81eb91fcdf289a5 deckcoach
https://chatgpt.com/g/g-67faecc2d41c81918680246daa7a90a2-robot-007,Research and develop replica James Bond robotics and software. Print an example replica James Bond robot plan. Print a James Bond robotic replica plan.,chatgpt g-67faecc2d41c81918680246daa7a90a2 robot 007
https://chatgpt.com/g/g-680b4b19e7f481919281fce3f05969c6-automatic-marketing,Automatic Marketing. By Sourceduty. Research and develop automated retail marketing software. Sign up to chat. Sign up or Log in to chat.,chatgpt g-680b4b19e7f481919281fce3f05969c6 automatic marketing
https://chatgpt.com/g/g-681270efebe08191ad509259b304815b-2025-finance-bill-gpt,What are the main provisions of the finance Bill 2025. Are there any new taxes by the 2025 Finance Bill. Attach. Create image.,chatgpt g-026ZDLsED finance bill ke
https://chatgpt.com/g/g-6812e43fd4d88191a2b6dd55326f4a31-warren-buffett-gpt,An AI assistant trained on the wisdom of Warren Buffett. How you define a great business? What's the biggest mistake most retail investors make?,chatgpt g-677947a2c7f4819181a650cb365805cd warren buffett gpt
https://chatgpt.com/g/g-6842e6c9fe548191bd49478fb3639f21-japan-a-journey,"Japan, A Journey. By Thierry Warin. Let's dive into Japan's history, culture, business, technology and society. Sign up to chat.",chatgpt g-5rLpvKLr5 universal historian japanese history uhtjp
https://chatgpt.com/g/g-684f834caf8881918bea660567773b02-public-forum-debate-gpt,Helps with arguments and strategy for high school Public Forum debate. Help me tune my kritiks for this round: Explain what kind of theory I can run for PF ...,chatgpt g-684f834caf8881918bea660567773b02 public forum debate gpt
https://chatgpt.com/g/g-685c07abf3a88191b77b0feaadf109bc-productled-pricing-page-builder-live-workshop,By community builder. Build or revamp your SaaS pricing page in one guided session. Sign up to chat. Sign up or Log in to chat.,chatgpt g-67b7bd780c688191bfae1a9bc2788b50 saas pricing page whisperer
https://chatgpt.com/g/g-688bff5495a08191912242598a23881f-impactnavigator-gpt,"ImpactNavigator equips CEOs to swiftly identify, analyze, and tackle critical business threats like market disruptions, AI risks, and supply chain issues, ...",chatgpt g-6dx9qrFJz impact navigator
https://chatgpt.com/g/g-68e6b3adca94819188c9c691d8c75d46-social-media-engagement-strategy,"Develop a strategic approach to engagement that drives growth and competitive advantage. Let's start! Attach. By messaging ChatGPT, an AI chatbot, ...",chatgpt g-67f0575b0de88191bfdc2580f7685183 social media engagement factory
https://chatgpt.com/g/g-68f279ac54ec8191ab366482e6accd90-finance-coach,"Your behavioral-finance coach for smarter money habits. Finance Coach GPT blends behavioral psychology with real-world finance to help you budget, save, ...",chatgpt g-675da26f3c9c819188648dcdb62432a7 the 5 f s finance coach
https://chatgpt.com/g/g-6Je1erOAt-marketer-gpt-pro,Your Go-To Marketing Strategy Consultant. Trained on a World of Marketing Data to help you craft the perfect strategy for your brand.,chatgpt g-67976e3a17a88191b5c14c94b171e1cc boss marketinga
https://chatgpt.com/g/g-6R39R2O5k-smart-concierge,Let's maximize your revenue by increasing your productivity while providing a boutique guest experience in your hospitality business.,chatgpt g-0ZTu1ojV3 good news concierge
https://chatgpt.com/g/g-6bOnuG8La-revopscharlie,"Build a predictable revenue engine with RevOpsCharlie's books, blogs and workshops. Sign up to chat.",chatgpt g-6bOnuG8La revopscharliegpt
