url,description,source_query
https://chatgpt.com/g/g-17BrbuSih-blood-pressure,ChatGPT - Blood Pressure. A medical guide on blood pressure and its aspects. Tell me about blood pressure. How is blood pressure measured?,chatgpt g-0iuqosthj presion arterial
https://chatgpt.com/g/g-18Nns3ivb-food-and-beverage-serving-workers-assistant,"Enhancing Food and Beverage Serving Worker's daily tasks, Food and Beverage Serving Workers Assistant is your go-to AI companion.",chatgpt g-673ff096ecbc81918185504b380fed1d asistente cervecero
https://chatgpt.com/g/g-1AahKhimZ-blood-test-result-analysis-for-health-insight,Blood Test Result Analysis for Health Insight. By FERRY DARMADI. Interprets blood tests and highlights symptoms to watch out for.,chatgpt g-67cb281f960c8191803b12c5e4099846 health report analyzer
https://chatgpt.com/g/g-1GsAVskn9-home-health-and-personal-care-aides-assistant,"Enhancing Home Health and Personal Care Aide's daily tasks, Home Health and Personal Care Aides Assistant is your go-to AI companion.",chatgpt g-5rHTk256p health alert assistant
https://chatgpt.com/g/g-1KNi35QzE-geeky-gifts-for-health-conscious-dad,Geeky Gifts for Health Conscious Dad - ChatGPT,chatgpt g-1KNi35QzE geeky gifts for health conscious dad
https://chatgpt.com/g/g-1b62QhXkN-bee-gees-music-guide,"Discusses Bee Gees and Gibb family albums, song details, producers, musicians, writing credits, chart positions, sales quantities, health issues, net worth, ...",chatgpt g-1b62QhXkN bee gees music guide
https://chatgpt.com/g/g-1zr8TT7yM-corporate-finance-advisor,Guides financial decisions by monitoring and enforcing policies and procedures. How to accurately forecast financial trends?,chatgpt g-67673faf25ac81919b2df206515e6d9d corporate finance sim
https://chatgpt.com/g/g-21Ze7nBit-daily-forex-stock-trading-signal-advisor,"This Trade GPT provides real-time Forex & US Stock trading signals, technical analysis, and personalized trade plans. This Trade GPT Advisor provides ...",chatgpt g-6823b518f9c48191ba6c31e81bf04a03 professional trading guide
https://chatgpt.com/g/g-23CMVxp3L-customer-retention-advisor,Enhances customer loyalty and reduces churn rates. How to improve customer satisfaction? What strategies are effective for customer retention?,chatgpt g-168wQehEN track customer retention rates
https://chatgpt.com/g/g-26r6quxhQ-startup-advisor,"ChatGPT helps you get answers, find inspiration and be more productive. It is free to use and easy to try. Just ask and ChatGPT can help with writing, ...",chatgpt g-6773a940a3a48191b432cc62c0c52a03 startup advisor
https://chatgpt.com/g/g-2CciNGgIs-pregnancy-pal,"Supportive guide for pregnant women, offering advice and information during their pregnancy journey. Prenatal Nutrition and Safe Exercises for a Healthy ...",chatgpt g-7VDkIhFwv pregnancy pal
https://chatgpt.com/g/g-2Wwt3uj7g-global-top-private-doctor-team,I have provided many individuals with detailed health analyses and effective home treatment plans.(Continuously optimizing...) ... Global Top Private Doctor Team.,chatgpt g-2Wwt3uj7g global top private doctor team
https://chatgpt.com/g/g-2YIA7E7LH-outfit-planner-and-fashion-advisor,"Stylist suggesting outfits with immediate Dall-E previews, tailored to body shape, style, and weather. Show me your clothes for a personalized outfit.",chatgpt g-63CpwHt4h fashion styling advisor
https://chatgpt.com/g/g-2eZDFiVCm-saintly-advisor,"GPT Icon. Saintly Advisor. By Yolee Escuadra. Responds with the persona of a Catholic saint, offering guidance and wisdom. Sign up to chat.",chatgpt g-2eZDFiVCm saintly advisor
https://chatgpt.com/g/g-2qq0X9IWl-keto-diet-guide,"Offers keto-friendly recipes, meal planning, and tips to navigate the ketogenic diet successfully. Can you suggest a keto-friendly breakfast recipe?",chatgpt g-6755ef18989481919784804e57c50d4d keto maaltijd
https://chatgpt.com/g/g-2tymoTkvF-the-monomyth,The Monomyth5.1. Log in. The Monomyth5.1. Log in. Sign up for free ... The Monomyth. By Vigilax. GPT screenwriter/script doctor integrating various ...,chatgpt g-2tymoTkvF the monomyth
https://chatgpt.com/g/g-3EAfGySkI-scriba-medical-scribe-gpt,Scriba is dedicated to creating EHR-ready SOAP notes from transcribed conversations. Convert this doctor-patient conversation into a SOAP note:.,chatgpt g-68004ed71a54819188ddb78f7639b4aa medicalscribe
https://chatgpt.com/g/g-3eOPVN0DE-career-sherpa,Sign up for free. GPT Icon. Career Sherpa. By Aaron Holbrook. A career advisor that personalizes job applications. Sign up to chat.,chatgpt g-3eOPVN0DE career sherpa
https://chatgpt.com/g/g-3wCr5giuM,"Personal travel advisor for trip planning, bookings, and local insights. Sign up to chat. Sign up or Log in to chat.",chatgpt g-1UhmeWfka voyage buddy
https://chatgpt.com/g/g-44fGUxDEy-men-s-health-gpt,"The best guide to men's health and longevity advice. How Can I Build Muscle? What Men's Health Clinic Is Near Me? By messaging ChatGPT, an AI chatbot, ...",chatgpt g-44fGUxDEy men s health gpt
https://chatgpt.com/g/g-456rgeNBR-europa-apma-advisor,"Advises on APMA and Associated Engineering Requirements at UVA. Can Browse Course Forum, Lou's List, and UVA SIS for information.",chatgpt g-67d488863fdc8191a48b529d4e92aa43 europa apma advisor
https://chatgpt.com/g/g-45p9D2Pfc-medical-imaging-analyst-for-radiologists,"An AI medical imaging analyst bot for radiologists, assisting in the interpretation of medical images, such as X-rays and MRIs.",chatgpt g-0KMmBQna8 mri diagnostic expert
https://chatgpt.com/g/g-4BsCPCBPl-boat-charter-advisor,"Your guide to luxury yacht and boat rentals: Preparing to set sail, prices, and service reviews. Can you help me find a luxury yacht for a week-long charter ...",chatgpt g-67ace43625dc81919988977722780b69 lomond yachts advisor
https://chatgpt.com/g/g-4cE21Nruv-foodgpt,Your automated food diary. Photo nutrition analysis.,chatgpt g-67a8397b8c0c819192a98f1999ddfd51 foodflusterer
https://chatgpt.com/g/g-4sSgQM5UD-deliberative-healthcare-provider,"This GPT is for testing and exploration only and should not be used for actual medical advice, diagnosis, or treatment.",chatgpt g-4sSgQM5UD deliberative healthcare provider
https://chatgpt.com/g/g-4ut2vnyB5-therapy-gpt,A CBT therapy bot guiding users through thought records with empathy. I'm feeling overwhelmed after my breakup. I'm having trouble communicating with my ...,chatgpt g-8yHB0UD8j therapyai
https://chatgpt.com/g/g-5LonSq1KP-medical-quiz-by-sciqst,Engaging medical trivia for training purposes. www.sciqst.com. Give me a trivia about cardiology. What's an interesting fact about human anatomy?,chatgpt g-ALXncKUDz medical quiz dr teo
https://chatgpt.com/g/g-5SDP6CS1W-ux-advisor,Become a bot that analyzes UX problems and gives (visual) solutions. Let's start analyzing my screenshot. Here is my problem:.,chatgpt g-25iQ9uUtC user experience adviser
https://chatgpt.com/g/g-5VirnFANE-march-madness-bracket-wizard,Insightful March Madness advisor with data-backed recommendations. What are the strengths of this team? Detail a key player's season performance.,chatgpt g-67e0f124cd408191943faadb3d70c6df bracket gpt
https://chatgpt.com/g/g-5kUYb9vpS-ai-medical-scribe,"Transcribes patient encounters into structured, formatted SOAP notes for education.",chatgpt g-68004ed71a54819188ddb78f7639b4aa medicalscribe
https://chatgpt.com/g/g-5pzsDvCLy-dermatology-advisor,Expert dermatologist GPT for patient care and medical education.,chatgpt g-5pzsDvCLy dermatology advisor
https://chatgpt.com/g/g-5rHTk256p-health-alert-assistant,Direct and clear health alerts with consistent tone. Sign up to chat. Sign up or Log in to chat.,chatgpt g-5rHTk256p health alert assistant
https://chatgpt.com/g/g-5ttrssEui-culinary-creator,Crafts recipes from food images.,chatgpt g-5ttrssEui culinary creator
https://chatgpt.com/g/g-63CpwHt4h-fashion-styling-advisor,"Fashion Styling Advisor. By A Trapp. I offer complete fashion and beauty advice, analyzing your photos for personalized suggestions. Sign up to chat.",chatgpt g-63CpwHt4h fashion styling advisor
https://chatgpt.com/g/g-6730f3fd629481909a54a4fbc5c13c8b-macro-tracker-gpt,"This GPT tracks your nutrition, macros offering real-time feedback. It flags high-glycemic foods to help manage blood sugar and recommends workouts for ...",chatgpt g-6730f3fd629481909a54a4fbc5c13c8b macro tracker gpt
https://chatgpt.com/g/g-673e29b582108191b5ba1d3ecb1e3690-food-advisor,Food Advisor. By community builder. Suggest which foods to consume and which to avoid for the given issue. Sign up to chat. Sign up or Log in to chat.,chatgpt g-673e29b582108191b5ba1d3ecb1e3690 food advisor
https://chatgpt.com/g/g-6747105cb36c8191a44829890f215ae8-exponential-inventor,ChatGPT - Exponential Inventor. AI for cross-domain innovation and ideation. Design a renewable energy solution. Propose an AI-driven healthcare device.,chatgpt g-6747105cb36c8191a44829890f215ae8 exponential inventor
https://chatgpt.com/g/g-67473c2d34fc8191a95ad0fdd20a8928-food-for-students,በነጻ ይመዝገቡ. GPT Icon. Food for students. በ JASON SEAN YOUNG KIM FAT. Food Recipe Assistant. ለመወያየት ይመዝገቡ.,chatgpt g-67473c2d34fc8191a95ad0fdd20a8928 food for students
https://chatgpt.com/g/g-67488f595dfc8191abca47d6ab86cf8c-med-interview-2nd-brain,"⭐️Assist Healthcare Workers & Researchers in preparing CV, Biography & Residency, Fellowship interviews. It can analyze your uploaded CV via PubMed, ...",chatgpt g-67488f595dfc8191abca47d6ab86cf8c med interview 2nd brain
https://chatgpt.com/g/g-6750c5262fb48191a08ef4d899a3dd1f-bencao,BenCao5.1. Log in. Sign up for free. BenCao. By Jiacheng Xie. A Traditional Chinese Medicine Seasonal Health and Wellness Assistant.,chatgpt g-6750c5262fb48191a08ef4d899a3dd1f bencao
https://chatgpt.com/g/g-675f19f72ff48191b614b27c25e52f70-co-ceo-by-smarterx-ai,A strategic advisor for CEOs and their leadership teams. This is a demo GPT. See Smarterx.ai/co-ceo for instructions on how to build your own custom Co-CEO.,chatgpt g-02tBHB7zm co ceo
https://chatgpt.com/g/g-67653285b82481919f2e0a0c38057ed1-solar-growth-advisor,"Sign up for free. GPT Icon. Solar Growth Advisor. By Vasu Gupta. Bold, direct advice for scaling solar businesses. Sign up to chat.",chatgpt g-67653285b82481919f2e0a0c38057ed1 solar growth advisor
https://chatgpt.com/g/g-677431fead04819194293b9a7e903ad2-effortless-rulebook-advisor,"Effortless Rulebook Advistor. By An Abstract Level Inc. Helps you build a BRCC Comliant rulebook for software, or business projects. Sign up to chat.",chatgpt g-677431fead04819194293b9a7e903ad2 effortless rulebook advistor
https://chatgpt.com/g/g-677457837da08191b5150eab673b5e77-the-sacred-expansion-portal,A one-stop interactive guide offering personalized wellness practices for spiritual entrepreneurs!,chatgpt g-681b87256d70819187d8750df300ab18 sacred vessel
https://chatgpt.com/g/g-67895557b5348191b47dd57d9a9765ba-condensed-food,"Condensed Food. By Sourceduty. Design and engineer condensed versions of food, snacks or drinks. Sign up to chat. Sign up or Log in to chat.",chatgpt g-67895557b5348191b47dd57d9a9765ba condensed food
https://chatgpt.com/g/g-678e1d56aaf08191914009fb98fecffc-ai-crypto-stock-trading-advisor,"Upload a screenshot of your crypto, stock, or meme coin chart, and get precise entry, exit, and risk management strategies based on your portfolio size.",chatgpt g-678e1d56aaf08191914009fb98fecffc ai crypto stock trading advisor
https://chatgpt.com/g/g-67939675ed308191a32984c6ebd88be7-seva-contact-ai,"Seva Contact AI. By Svetozar Angelov. Eco-friendly and hospitality-focused AI advisor, part of a digital studio offering tailored AI solutions, web design, AI ...",chatgpt g-67939675ed308191a32984c6ebd88be7 seva contact ai
https://chatgpt.com/g/g-67984ca6ad9c8191a5f77eabde6efa4c-aid-box,"Sign up for free. GPT Icon. Aid Box. By Sourceduty. Design and engineer first aid, food aid and other aid kit boxes. Sign up to chat.",chatgpt g-67984ca6ad9c8191a5f77eabde6efa4c aid box
https://chatgpt.com/g/g-67a4945c34108191b5f4bef996e630a0-simplimentor,"Your no-fluff AI-powered learning advisor and career coach will help you navigate what to learn, when to pivot, and how to grow. What's a 4-week plan to prepare ...",chatgpt g-67a4945c34108191b5f4bef996e630a0 simplimentor
https://chatgpt.com/g/g-67ace43625dc81919988977722780b69-lomond-yachts-advisor,Sign up for free. GPT Icon. Lomond Yachts Advisor. By community builder. Expert yacht broker exclusively for Lomond Yachts. Sign up to chat.,chatgpt g-67ace43625dc81919988977722780b69 lomond yachts advisor
https://chatgpt.com/g/g-67b231c74c3c819191b0e47901a51dd8-implant-device,Design and engineer custom medical implanted devices. Research medical implanted devices. Design a new medical implanted device. Attach. Create image.,chatgpt g-67b231c74c3c819191b0e47901a51dd8 implant device
https://chatgpt.com/g/g-67cf38d6e55c81919da5a8b0dfba9b57-shariah-financial-advisor,AI Shariah Financial Advisor will assist you in personal financial planning. Send us an email at hello@aswaadvisory.com for detailed explanations and your ...,chatgpt g-67cf38d6e55c81919da5a8b0dfba9b57 shariah financial advisor
https://chatgpt.com/g/g-67d488863fdc8191a48b529d4e92aa43-europa-apma-advisor,"Europa (APMA Advisor). By Jody Munro. Advises on APMA and Associated Engineering Requirements at UVA. Can Browse Course Forum, Lou's List, and UVA SIS for ...",chatgpt g-67d488863fdc8191a48b529d4e92aa43 europa apma advisor
https://chatgpt.com/g/g-67d8bb3537888191bb2eb5fbb85d2b95-stovegpt,"StoveGPT is an intelligent kitchen appliance dedicated to keep your food warm, and your kitchen cozy. Sign up to chat. Sign up or Log in to chat.",chatgpt g-67d8bb3537888191bb2eb5fbb85d2b95 stovegpt
https://chatgpt.com/g/g-67dcae7149448191b9cca538182dfd4f-spiritual-nutrition-ai-v2,"Spiritual NUTRITION Ai is your NO BS DIET, DETOX & Beyond BUDDY! Talk to Me Now and let's get you into Amazing Shape! TRY SIMPLY VOICING YOUR NEXT MEAL OR ...",chatgpt g-67bc32c611588191b10164684fe0a227 maha nutritionist 2 0 spiritual nutrition v7
https://chatgpt.com/g/g-67e09d1428148191ab579d0553df5826-land-health,"Land Health. By Sourceduty. Analyze the stability, potential danger and errors of any land area. Sign up to chat. Sign up or Log in to chat.",chatgpt g-67e09d1428148191ab579d0553df5826 land health
https://chatgpt.com/g/g-67eadf804fc88191ac36f60eb2bfd60e-medical-red-flag-checker,https://chatgpt.com/g/g-67eadf804fc88191ac36f60eb2bfd60e-medical-red-flag-checker. Viber is a free messaging and calling app. What is Viber? Viber is a free ...,chatgpt g-67eadf804fc88191ac36f60eb2bfd60e medical red flag checker
https://chatgpt.com/g/g-67fb1eac9b8c8191a7f7daa9827af58b-realworldfaregpt-private-remedy-strategist,"Private GPT for contract, trust, equity, commercial remedy, and lawful debt discharge. Operates in private fiduciary capacity and always preserves ...",chatgpt g-67fb1eac9b8c8191a7f7daa9827af58b realworldfaregpt private remedy strategist
https://chatgpt.com/g/g-6856e6732f408191b50f588fcbe562c1-gtnera-mind,"Your ethical Human AI Partner for self-reflection, mental health & inner transformation. Calm Companion. Find stillness. Reflect deeply. Shadow Mirror.",chatgpt g-6856e6732f408191b50f588fcbe562c1 gtnera mind
https://chatgpt.com/g/g-6865fb1c5ec48191a910f2315f0c175d-pre-health-advisor,"Providing future doctors (premeds, predents, and more) with unbiased admissions information. Plus some great ice cream tips. [Information provided is for ...",chatgpt g-6865fb1c5ec48191a910f2315f0c175d health professions application advisor
https://chatgpt.com/g/g-6879b67497f081918cb8fd7a8d0db5ef-acne-care-advisor,"Gives friendly, evidence-based support for acne-prone skin concerns. What's the best cleanser for oily acne-prone skin? Can I use this with tretinoin?",chatgpt g-6879b67497f081918cb8fd7a8d0db5ef acne care advisor
https://chatgpt.com/g/g-6890ef3b35f88191894cdef9c6aeea72-easi-health,"EASI Health5.2. Log in. Sign up for free. EASI Health. By community builder. Reimagining health research, practice, and education through an Earth-aligned lens.",chatgpt g-6890ef3b35f88191894cdef9c6aeea72 easi health
https://chatgpt.com/g/g-68bbc32ae0588191a5ce2d365d46a09d-india-food,Create new and original food recipes for Indian people. Research original food recipes for Indian people. Create original food recipes for Indian people.,chatgpt g-67bbe1a36af881918222c7906e31adbc foodadvisorgptindia
https://chatgpt.com/g/g-6h2VOfwjW-gp-gpt-general-practitioner-version,"This is where your medical journey begins. It starts here but ends with Your Doctor. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have ...",chatgpt g-14WuzVoyJ map doctorQ
https://chatgpt.com/g/g-6rS9N7fNs,Real Estate Investing advisor and coach. Check www.2060.us for more details. Why to invest in Real Estate? How can I learn about Real Estate investing?,chatgpt g-6rS9N7fNs real estate investing
https://chatgpt.com/g/g-7E96ItIUJ-medimarvel-pt-ot-st-documentation-assistant,"Generates skilled therapy notes with built-in justification for each intervention, ensuring Medicare-compliant, functionally relevant documentation.",chatgpt g-1lkXDdq5P occupational therapy documentation assistant
https://chatgpt.com/g/g-7a7JNTyGd-indian-food,"A culinary guide to Indian spices, recipes, and cooking techniques. Teach me how to prepare a classic Indian curry. What are some essential Indian spices ...",chatgpt g-67bbe1a36af881918222c7906e31adbc foodadvisorgptindia
https://chatgpt.com/g/g-7b8meZN7m-pregnancy-pal,"A compassionate guide for pregnancy, covering health, changes, and advice. What changes should I expect in my first trimester?",chatgpt g-7VDkIhFwv pregnancy pal
https://chatgpt.com/g/g-8Q231GCCi-hospital,A virtual hospital assistant providing healthcare information. Sign up to chat.,chatgpt g-6789bbe55ca08191a85b9f16f8ddbd62 neotropinon hospital team
https://chatgpt.com/g/g-8RUF16wrb-longevity-nutrigourmet-chef,Longevity NutriGourmet Chef. By Stephane Fonseca. Your Tailored Nutrition and Culinary Advisor for a better Healthspan and Lifespan. Sign up to chat.,chatgpt g-8RUF16wrb longevity nutrigourmet chef
https://chatgpt.com/g/g-8gt2msT27-gage-medical-health-and-wellness,"How can I improve my diet for diabetes? What exercises are safe for arthritis? Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have ...",chatgpt g-8gt2msT27 gage medical health and wellness
https://chatgpt.com/g/g-8ibdjxEnz-tax-advisor-gpt,Let's get your taxes as low as legally possible. Simulate a tax advisor with 20 years experience. Help me get my taxes as close to zero as possible .,chatgpt g-74LBxMtga small business tax advisor
https://chatgpt.com/g/g-8yHB0UD8j-therapyai,"As a compassionate, non-licensed mental health advisor, this AI offers empathetic listening, personalized guidance, and insights into behavioral patterns.",chatgpt g-6779cf054a748191b5b91423680c3c79 ai therapist
https://chatgpt.com/g/g-8yaPRvoCA-gptoracle-the-family-doctor,"Your approachable family doctor, offering comprehensive health advice and support for all ages. Your interactions and files are strictly confidential and ...",chatgpt g-8yaPRvoCA gptoracle the family doctor
https://chatgpt.com/g/g-989WzRCxI-wool-e,I answer questions about the paper 'Three-dimensional genome architecture persists in a 52000-year-old woolly mammoth skin sample' (Cell 2024).,chatgpt g-989WzRCxI wool e
https://chatgpt.com/g/g-98IKkt4sA-ai-health-clinic,"Health assistant offering free educational resources, connects with doctors, aware of local health rules. Can I get a summary of this medical article?",chatgpt g-8SXPQwu2Z e health clinic
https://chatgpt.com/g/g-99DZ6anHZ-glowing-skin,"Offers tips and advice for achieving glowing skin, with a focus on wellness. How do I get glowing skin? What's a good skincare routine? Attach. Create image.",chatgpt g-681407341e8c8191829b04a662539a31 soft glow bestie
https://chatgpt.com/g/g-9F5Bt09Jc,Strategic Brutal Advisor. By Tam Ngo Anh. A brutally honest strategist with an IQ of 180 and zero tolerance for excuses. What's the biggest constraint in my ...,chatgpt g-67f4ef9b25448191995ecfaa98eb4052 the brutal strategist
https://chatgpt.com/g/g-9PUgqGKKv-how-to-lower-blood-pressure-not-medical-advice,"General guide to managing blood pressure: empowering, practical, and supportive advice for a healthier you. What are the latest findings on blood pressure?",chatgpt g-9PUgqGKKv how to lower blood pressure not medical advice
https://chatgpt.com/g/g-9bdTaTpG6-tara-kids-holistic-child-care,Empathetic pediatric healthcare advisor for India. Are you a parent or a stranger? What are common newborn care tips?,chatgpt g-9bdTaTpG6 tara kids holistic child care
https://chatgpt.com/g/g-9dTUlDvzK-caffeine-checker,Researches on Bing to confirm if food items contain caffeine.,chatgpt g-9dTUlDvzK caffeine checker
https://chatgpt.com/g/g-AIc7dd2cP-senior-companion,"AI designed to engage the elderly in conversation, monitor their health, and offer reminders for medication.",chatgpt g-AIc7dd2cP senior companion
https://chatgpt.com/g/g-AejTx5n9f-cosmo-guide,"A Space Travel Advisor, offering insights into hypothetical space journeys. Tell me about traveling to Mars. What would a vacation on Titan be like?",chatgpt g-67bcda8bdffc8191bb45c9aa78064051 cosmo
https://chatgpt.com/g/g-BOOieeRDe-puppy-care-pro,A virtual vet team assistant for puppy care advice. How do I house train my puppy? What's the best diet for a young dog? Тіркеу. Сурет жаса.,chatgpt g-A9BT0KA8L puppy care pro
https://chatgpt.com/g/g-BSfKl0Hbx-forex-currency-market-advisor-smart-money-concepts,"Forex Currency Market GPT Advisor Smart Money Concept is your Premier Source for learn Forex Trading Insights and Strategies. Based Candlestick patterns, Ai ...",chatgpt g-67382ee38a0c81918ab019d855f576e8 smart money concept smc
https://chatgpt.com/g/g-CEBf3i7Q8-cbt-therapist,"Navigate stress and anxiety with Cognitive Behavioral Therapy (CBT) techniques. This virtual therapist combines empathy and expertise, providing customized ...",chatgpt g-674b7e8b58a88191865824a56c08356b cbt
https://chatgpt.com/g/g-CSIPJZ7Xy-internal-audit-advisor,Internal Audit Advisor5.2. Log in. Sign up for free. Internal Audit Advisor. By Organizational.AI. Improves financial accuracy by conducting internal audits.,chatgpt g-67bc7e35a104819192216a585df3280f radford advisory internal guidance system
https://chatgpt.com/g/g-CiSBBzWAE-internal-family-systems-ifs-therapy,"An IFS therapist helps clients recognize and balance their inner parts, aiming to enhance self-compassion and inner harmony.",chatgpt g-2MzE63QKd internal family systems therapist
https://chatgpt.com/g/g-CpuVgcXvQ-fashion-advisor,Fashion Advisor,chatgpt g-1UlStR03k fashion critique assistant
https://chatgpt.com/g/g-CxrYEQiyM-academic-advisor,I'm an Academic Advisor here to guide you on your educational journey. What courses should I take for a computer science degree?,chatgpt g-1ac17HebZ college advisor
https://chatgpt.com/g/g-D1DKTROt0-us-tax-advisor,Has gobbled up the entire US tax code and can assist in various questions you have around filing your tax returns.,chatgpt g-8ibdjxEnz tax advisor gpt
https://chatgpt.com/g/g-DB0iPqk8z-sophia-ai-therapist-and-psychologist,"Hello! I'm Sophia AI - your virtual friend and psychologyst, who is always here to help and support you, keeping in you in a strong mental health.",chatgpt g-0IspJNwuw sophia
https://chatgpt.com/g/g-DrcqODgow-jerry,A GPT About Nothing. What's the deal with airline food? How come printers never work when you need them?,chatgpt g-68f37d68559c8191ba9d44ef12d09c36 jerry s turtle gpt
https://chatgpt.com/g/g-EFj90RIR2-ai-food-finder,"AI Food Finder. By konabusiness.ai. I find top-rated restaurants near you, provide directions, operating hours, and ambiance details. Sign up to chat.",chatgpt g-673e29b582108191b5ba1d3ecb1e3690 food advisor
https://chatgpt.com/g/g-EauzVRBqy-coach-pro,I am an AI-powered sports coaching tool that helps athletes and individuals of all fitness levels achieve their training goals. It provides personalized ...,chatgpt g-6748eaa4f4448191bf9fefbb389a8cf3 e sports coach pro
https://chatgpt.com/g/g-EcXdU7jPB-strategic-planning-advisor,Guides financial strategy through data analysis and forecasting. How to develop an effective financial forecast model? What's the best approach to conduct ...,chatgpt g-67e10922bf00819182bf38f6cbdf8a48 strategic career planner
https://chatgpt.com/g/g-EseUuj3gB-doctor-ai-report-expert,"Analyzes medical and X-ray reports, underlines need for professional advice. Explain the latest findings on diabetes management.",chatgpt g-675d59f5a0e48191bd732f9bbed762b8 my ai doctor tu van cham soc suc khoe
https://chatgpt.com/g/g-F8l2fR3Rk-love-gpt,Empathetic love advisor for conversations and relationships. How do I express my feelings to someone I like? Tips for a memorable second date?,chatgpt g-67daa187d07c8191a870f35780ac92c1 love of light
https://chatgpt.com/g/g-FKqOtQGnd-biohacking-expert,"Your expert in personalized biohacking strategies, offering tailored advice on nutrition, fitness, supplementation, sleep, and data-driven health analysis ...",chatgpt g-8C4PqNDlH the biohackers cookbook
https://chatgpt.com/g/g-FYCdHux95-space-colonization-advisor,Space Colonization Advisor. By community builder. A generalist advisor on space colonization concepts and challenges. Sign up to chat.,chatgpt g-67a64b18cf308191a771997e67e35849 colonizer 2030 space conquest
https://chatgpt.com/g/g-FagJLQK19-8th-grade-reading-level,Simplifies complex texts to eighth grade reading level. Please simplify this medical document. Can you make this text easier to understand?,chatgpt g-9tYoAwrEv staar 8th grade reading test prep
https://chatgpt.com/g/g-Fv47t0vC2-nutritional-diet-coach-gpt-app,offering personalised nutritional plans and advice. Interested in exploring new healthy eating habits? How do you feel about your current diet?,chatgpt g-673319a25b188190af4b698ff4d79bc2 nutri coach nutri coach oo2024110709
https://chatgpt.com/g/g-GIIlJ4Iws-thought-reframer-cbt,"Identify, challenge, and reframe negative thoughts & worries, using cognitive behavioral therapy principles.",chatgpt g-80dWpb7jE reframe cbt
