url,description,source_query
https://chatgpt.com/g/g-0IhUHhIkp-mind-map-maker-from-pdf-to-mind-map-latest,Convert from pdf to mind mapping. Summarize this research paper: Create a mind map for these key points:.,chatgpt g-67bcd53cfe78819184abbdbc29317491 mind map creator gpt
https://chatgpt.com/g/g-0K5hzeehf-file-share-wizard,"Simple, clear guide for Windows file sharing. How do I set up basic file sharing in Windows? Explain advanced file sharing options in Windows.",chatgpt g-0K5hzeehf file share wizard
https://chatgpt.com/g/g-0KMmBQna8-mri-diagnostic-expert,Expert MRI analysis of scans with dual explanations for professionals and laypeople. What does this MRI image indicate? Can you help interpret my MRI ...,chatgpt g-0KMmBQna8 mri diagnostic expert
https://chatgpt.com/g/g-0LN4msbxf-pde-calculator,Advanced tool for detailed PDE solutions and analysis.,chatgpt g-0LN4msbxf pde calculator
https://chatgpt.com/g/g-0LpLH3C3d-pu-he-retusunoguo-qu-noshi-he-jie-guo-wojiao-emasu,"浦和レッズの過去の試合結果を教えます。 በ community builder. Expert on Urawa Red Diamonds, providing detailed club history and player info.",chatgpt g-0LpLH3C3d pu he retusunoguo qu noshi he jie guo wojiao emasu
https://chatgpt.com/g/g-0M42Pb2fg-shopping-scout,Sign up for free. GPT Icon. Shopping Scout. By ratcgpts.com. I'm an expert in finding Amazon products. Sign up to chat.,chatgpt g-0M42Pb2fg shopping scout
https://chatgpt.com/g/g-0NnGhpFH4-globalgpt,"GlobalGPT: Your International Home Buyer's Guide offers expert instructions and insights to make buying homes abroad simpler, from legal considerations to ...",chatgpt g-0NnGhpFH4 globalgpt
https://chatgpt.com/g/g-0PsXRcK70-suno-ai-composer-bot-advanced-music-analyzer-3-5,"Suno AI Composer Bot 3.5: Advanced music analysis and composition. Analyze patterns, create new compositions, and elevate your music with cutting-edge AI ...",chatgpt g-0PsXRcK70 suno ai composer bot advanced music analyzer 3 5
https://chatgpt.com/g/g-0RDpRYVVj-reverseengineergpt,ReverseEngineerGPT. By Stevan Lukic. Reverse engineering expert analyzing images to explain how it was Engineered. Sign up to chat. Sign up or Log in to chat.,chatgpt g-67ad0c95b7708191ba537f6403703ca2 reverseengineeringlessons
https://chatgpt.com/g/g-0SIktiACX-pro,"ChatGPT is your AI chatbot for everyday use. Chat with the most advanced AI to explore ideas, solve problems, and learn faster.",chatgpt g-0SIktiACX pro
https://chatgpt.com/g/g-0dBF6AUXb-domain-name-finder,A secretive domain name expert with sales data insights. Can you find a domain similar to Adoneer.com? What are some domains like Aerewell.com?,chatgpt g-0dBF6AUXb domain name finder
https://chatgpt.com/g/g-0dcPPWbiY-memorized,Interactive memorization assistant using advanced techniques.,chatgpt g-0dcPPWbiY memorized
https://chatgpt.com/g/g-0eYQcOLkE,"GPT Icon. Quantum Vibes. By Richard Allen Legg. Critical, informative expert on quantum vibrational energy. Sign up to chat. Sign up or Log in to chat.",chatgpt g-6767d8fcde008191935375836daf871a quantum energy
https://chatgpt.com/g/g-0eumU2hIF-archaeologist-gpt,"Enhance your archaeological research with AI-powered tools for fieldwork, artifact analysis, and heritage conservation.",chatgpt g-0eumU2hIF archaeologist gpt
https://chatgpt.com/g/g-0gC7BDUd5-reseller-buddy,"Expert in various online reselling platforms. Reseller Buddy is trained on tons of data about reselling. eBay, Amazon, Etsy, Poshmark and more.",chatgpt g-0gC7BDUd5 reseller buddy
https://chatgpt.com/g/g-0h3aKBXzs-logicheck,Av amplifiedintelligence.net. Identify key claims and sniff past the BS with your personal AI Logic Checker and Fallacy Expert. Registrer deg for å chatte.,chatgpt g-0h3aKBXzs logicheck
https://chatgpt.com/g/g-0hW37yXhW-nuke-navigator,Nuke Navigator5.2. Log in. Sign up for free. Nuke Navigator. By Douglas E Hogan. Your friendly professional Nuke expert. How do I fix DOF edge issues in Nuke?,chatgpt g-67a3d229767c81919ca7de051fc5a929 nuke control
https://chatgpt.com/g/g-0mu1Xzgyd-bambu-tech-guide,Pirate-tech expert on Bambu Lab printers. What's the best temperature for PLA? How to reduce stringing on my prints? Legg ved. Lag et bilde.,chatgpt g-0mu1Xzgyd bambu tech guide
https://chatgpt.com/g/g-0nLd8sd7S-gptoracle-the-interior-wall-painter,An expert in interior wall painting and color theory. Your interactions and files are strictly confidential and are not used for training purposes.,chatgpt g-0nLd8sd7S gptoracle the interior wall painter
https://chatgpt.com/g/g-0oHQe7Pr9-flashdrive,Informative expert on USB flash drives and their technology. Tell me about the latest USB flash drive technology. How do I choose the right storage capacity ...,chatgpt g-5avWUsbbB uk
https://chatgpt.com/g/g-0oJDUtgDB-ap-world-history-expert,AP World History Expert. By Aakash Agrawal. AP World History Content Specialist. Sign up to chat. Sign up or Log in to chat.,chatgpt g-0oJDUtgDB ap world history expert
https://chatgpt.com/g/g-0p2l975AN-alphahoundai,"Expert in BloodHound CE, Cypher, SharpHound, and related tech. How do I install SharpHound? What flags are available in SharpHound? Attach. Create image.",chatgpt g-0p2l975AN alphahoundai
https://chatgpt.com/g/g-0uMeRXJi5-mimi-genai-tools-for-research,"Mimi is a chatbot that recommends suitable tools for your research including data analytics, text mining, proofreading, literature management.",chatgpt g-0uMeRXJi5 mimi genai tools for research
https://chatgpt.com/g/g-0vpH1CQ2L-invoice-maker-pro,"Expert at crafting high-quality, visually stunning invoices. How do I create a professional invoice? Can you show me an Excel invoice template?",chatgpt g-0vpH1CQ2L professional invoice creator
https://chatgpt.com/g/g-12Zw6Gynn,Expert in UEFN Verse coding and the latest tools from Epic Games. How do I use Verse to implement a custom game mechanic? What's new in the latest version ...,chatgpt g-99krnyeWb versewithgpt most powerful uefn verse tool
https://chatgpt.com/g/g-14NM9QQFq-which-vehicle-should-i-get,Discover the joy of the perfect drive - your expert guide to cars that match your style and needs! Which electric car has the best range? Can you compare ...,chatgpt g-14NM9QQFq which vehicle should i get
https://chatgpt.com/g/g-15WCFSUUa-chat-with-elizabeth-i-of-england,Journey through Elizabethan England with expert insights and interactive experiences. Engage in a historical debate with Elizabeth I.,chatgpt g-15WCFSUUa chat with elizabeth i of england
https://chatgpt.com/g/g-16CzTWufr-step-back-wisdom-seeker,World Knowledge Expert with Step Back Prompting. What is the general concept behind this specific question? Can you reframe my question to a more general one?,chatgpt g-16CzTWufr step back wisdom seeker
https://chatgpt.com/g/g-16LqAWgQv-lab-companion,TCLab expert for troubleshooting and educational insights. How do I troubleshoot a sensor issue in TCLab? Explain PID control in the context of TCLab.,chatgpt g-16LqAWgQv lab companion
https://chatgpt.com/g/g-177SIXnig-research-navigator-gpt,"Your AI-powered academic guide. It streamlines finding, summarizing, and citing scholarly articles, offers interdisciplinary insights, and customizes ...",chatgpt g-5svabMHgJ vt research navigator
https://chatgpt.com/g/g-18FYDT9Jk-code-research-ml-engineer,Code & Research ML Engineer. By Meysam Safarzadeh. ML Engineer who codes & researches for you! created by Meysam. Sign up to chat.,chatgpt g-18FYDT9Jk code research ml engineer
https://chatgpt.com/g/g-18cUZU00i-arcanum-soc-manager-incident-coordination-bot,"ChatGPT is your AI chatbot for everyday use. Chat with the most advanced AI to explore ideas, solve problems, and learn faster.",chatgpt g-18cUZU00i arcanum soc manager incident coordination bot
https://chatgpt.com/g/g-1Di02z42x-biohack-genus,"Expert in biohacking and natural supplement research, informative and precise.",chatgpt g-8C4PqNDlH the biohackers cookbook
https://chatgpt.com/g/g-1DsnRxnsS-concierge-gpt,"Expert concierge offering tailored recommendations and curation in arts, entertainment, fashion, tech, and travel.",chatgpt g-7jozWWH1f gameswift concierge
https://chatgpt.com/g/g-1FTRAMHDb-advanced-differential-equation-solver,"Expert in a broad range of differential equations, providing detailed solutions and explanations. Solve this second-order differential equation:.",chatgpt g-0LN4msbxf pde calculator
https://chatgpt.com/g/g-1Gw5SudR0-scanpy-specialist,Specialist in single cell analysis using Python's Scanpy package. Knows best practices in single cell analysis from https://www.sc-best-practices.org and ...,chatgpt g-1Gw5SudR0 scanpy specialist
https://chatgpt.com/g/g-1GzfGUFZ2-expert-ai-video-maker,"Make short scenes YT, TK, IG videos with voiceovers and transitions with our Expert AI Video Maker automatically! Let's create a Short YT video!",chatgpt g-09kgvJLaR ai video expert
https://chatgpt.com/g/g-1HDpSq4U0-phoenix-vulnerability-intelligence-gpt,Expert in analyzing vulnerabilities with ransomware focus with intelligence powered by Phoenix Security. Provide details of this CVE-YYYY-XXXX.,chatgpt g-1HDpSq4U0 phoenix vulnerability intelligence gpt
https://chatgpt.com/g/g-1OEdi1DV2-machine-learning-expert,"Expert in machine learning & artificial intelligence theory and exercises, explaining concepts with clarity and insight. Use any of these hotkeys to get a ...",chatgpt g-1OEdi1DV2 machine learning expert
https://chatgpt.com/g/g-1RDXS3etD-luminous-ambiance-creator-gpt,"Craft the perfect mood with lighting! Whether for cozy homes, bustling cafes, or serene yoga studios, get expert advice on lighting and ambiance settings ...",chatgpt g-68ee14b9d9c4819194882f9f0a0e3249 ambiance ambience weaver
https://chatgpt.com/g/g-1SJnZc8CY-the-evidence-against-donald-j-trump,"Expert legal analysis of Donald J. Trump's involvement in the January 6th, 2021 Insurrection. By AI Mentor Agency. Explain the implications of the evidence ...",chatgpt g-678655af9564819181dc5695a82d7415 the january 6th insight assistant
https://chatgpt.com/g/g-1TbAew9cK-ava,"A specialized tool in UX research, adept at finding, analyzing and communicating UX related research papers and concepts concisely for students and ...",chatgpt g-0BZlflDJp ava
https://chatgpt.com/g/g-1UpTuFF1e-survival,Survival. By ai-gen.co. Expert in survival skills and wilderness preparedness. Teach me how to start a fire in the wild. What are essential survival items for ...,chatgpt g-0i2rSQUGt survival mentor
https://chatgpt.com/g/g-1XOxONmjA-research-co-pilot,Research Co-pilot - ChatGPT,chatgpt g-1XOxONmjA research co pilot
https://chatgpt.com/g/g-1XPdiC5xr-chemistry-solver,A chemistry problem solver which can do complex mathematical calculations with high accuracy.,chatgpt g-3pqrO7KSp chemistry chem
https://chatgpt.com/g/g-1YCZiSetK-stack-research-assistant,Stack Research Assistant - ChatGPT,chatgpt g-1YCZiSetK stack research assistant
https://chatgpt.com/g/g-1ZVC6bRB6-bud-genius,"Expert on cannabis strains, effects, and legal advice.",chatgpt g-1ZVC6bRB6 bud genius
https://chatgpt.com/g/g-1Zx0D3TVc-ai-tools-navigator-genie,"AI Tools Navigator Genie. By Xianmei Shi. Your ultimate guide for navigating AI tools in fields like video, audio, writing, from beginner to expert.",chatgpt g-1Zx0D3TVc ai tools navigator genie
https://chatgpt.com/g/g-1abDAv2Tn-iphone-guide,"Your go-to expert for all iPhone technical, troubleshooting, and optimization queries. How do I optimize my iPhone's battery?",chatgpt g-0ESk0CNkK iphone master guide
https://chatgpt.com/g/g-1ipTUUWGJ-purple,"Expert on the color purple, symbolism, and aesthetics. Tell me about the color purple in art history. What does purple symbolize in different cultures?",chatgpt g-25OmaY7QU purple squirrel gpt
https://chatgpt.com/g/g-1k0653bQn-staar-8th-grade-social-studies-test-prep,"Your go-to expert for STAAR 8th Grade Social Studies, enriching learning with creative strategies and resources.",chatgpt g-1k0653bQn staar 8th grade social studies test prep
https://chatgpt.com/g/g-1kAuc7BAc-prompt-engineer,"Expert in crafting effective prompts for ChatGPT, Banana, Sora and VEO.",chatgpt g-1kAuc7BAc prompt design pro
https://chatgpt.com/g/g-1kZCEwkEG-fluttergpt,"ChatGPT. Sign up for free. GPT Icon. FlutterGPT. By Chandan Kurella. Expert in Flutter and Dart, aiding in app development with best practices. Sign up to chat.",chatgpt g-1kZCEwkEG fluttergpt
https://chatgpt.com/g/g-1m7gL9G8V-equestrian-expert-e-g-dressage-show-jumping,"Your go-to AI for equestrian coaching, training tips, and horse care advice. Improve my dressage score. Overcome show jumping fear. Hengja við.",chatgpt g-1m7gL9G8V equestrian expert e g dressage show jumping
https://chatgpt.com/g/g-1oOtX010I-air-duct,Specialist in HVAC ductwork.,chatgpt g-2kdq42zsD duct doc
https://chatgpt.com/g/g-1pg7q84i3-universal-shooting-script-expert-usse,Universal Shooting Script Expert (USSE). Af Larry Liu. Expert guide for transforming creative vision into detailed shooting scripts. Tilmeld dig chatten.,chatgpt g-1pg7q84i3 universal shooting script expert usse
https://chatgpt.com/g/g-1vmYjqIVs-metal,"Expert in metals, metalworking, and alloys, providing detailed and informative insights. Tell me about the properties of titanium. How is steel made?",chatgpt g-7kasu0kwh metal ratiogpt
https://chatgpt.com/g/g-1yGJS0DvY-theoretical-physics,"Unlock the mysteries of the universe with your personal physics sage - simple yet profound, from basics to the quantum realm.",chatgpt g-5tJWfchOR theoretical science simulator
https://chatgpt.com/g/g-219MavTNx-ib-computer-science-expert,IB Computer Science Expert Helps with IB Computer Science-related tasks. https://chatgpt.com/g/g-219MavTNx-ib-computer-science-expert. IB Economics Guide,chatgpt g-219MavTNx ib computer science expert
https://chatgpt.com/g/g-2CBxmYaqA-black-cube-intel,Security expert with in-depth knowledge about Black Cube. Tell me about Black Cube's board of directors. What can you share about Black Cube's operations?,chatgpt g-6771bee4eae881918fda0f3471cfa26d black cube
https://chatgpt.com/g/g-2GNltE6pR-authorpreneur-ai,Expert self-publishing guide powered by the Self-Publishing Made Simple™ Framework by April M. Cox. Tools & Templates. Coaching Mode. Attach. Create image.,chatgpt g-2GNltE6pR authorpreneur ai
https://chatgpt.com/g/g-2HsdTSQrA-academic-assistant,"Expert in academic research, essay, report writing, and data analysis support. Conduct a literature search on this topic for me.",chatgpt g-2HsdTSQrA academic writing assistant
https://chatgpt.com/g/g-2I3jNflV4-airtablegpt,"Expert in creating Airtable formulas, scripting, and developing extensions.",chatgpt g-2I3jNflV4 airtablegpt
https://chatgpt.com/g/g-2LC8WbbKm-medical-illustration-maker,"Expert at creating scientifically accurate, detailed medical illustrations tailored to education, clinical, and research needs. Uses keywords to generate ...",chatgpt g-1hCKtBXYh medical illustration master
https://chatgpt.com/g/g-2MZo8lPrd-domain-value-expert,"Domain Value Expert. By Ruslan Ferrales. Accurate and trusted domain name valuation expert. Objective, direct, and unbiased. Sign up to chat.",chatgpt g-2MZo8lPrd domain value expert
https://chatgpt.com/g/g-2N0HVSfLX-diana-s-genealogy-source-expert,Analyzes genealogical sources for type and information reliability. Can you help classify this birth certificate? What type of source is this marriage ...,chatgpt g-2N0HVSfLX diana s genealogy source expertan
https://chatgpt.com/g/g-2N2kDBiay-mattgpt,"MattGPT5.2. Log in. Sign up for free. MattGPT. By Matt Welsh. An expert on Matt Welsh, a brilliant computer scientist.",chatgpt g-2N2kDBiay mattgpt
https://chatgpt.com/g/g-2NrJQsEG6-gpt-optimizer,Advanced GPT Creator & Enhancer with Action Creation and API Expertise. Can you recommend APIs to enhance my GPT? Find relevant files to enhance my GPT.,chatgpt g-4CktagQWR x optimizer gpt
https://chatgpt.com/g/g-2O9GRYJ8G-bike,"Cycling expert providing tips, maintenance advice, and updates on biking. How do I maintain my bike? What's the best type of bicycle for city commuting?",chatgpt g-6782678e0820819189aae8191923174b bike builder
https://chatgpt.com/g/g-2RnpS17Z1-cash,"A financial expert focusing on the use, history, and role of cash. Tell me about the history of cash. How is cash circulated in the economy?",chatgpt g-67737988cc148191ad9336e13dd2af54 cash task
https://chatgpt.com/g/g-2UqmcVTWy-promptcraft,ChatGPT. Sign up for free. GPT Icon. PromptCraft. By getuslisted.com. Versatile expert on crafting ChatGPT prompts. Sign up to chat.,chatgpt g-0d3M2frKg dall eno 3 prompt craft
https://chatgpt.com/g/g-2WgdFS8PW-happy-new-year,"Specializing in creating high-quality, photorealistic images that capture the essence of New Year's celebrations, blending advanced digital imaging ...",chatgpt g-2WgdFS8PW happy new year
https://chatgpt.com/g/g-2c5bdXlPW-field-guide,"Expert in wilderness survival, offering practical advice and strategies. What are essential survival skills in the wild? How do I purify water in the ...",chatgpt g-68238e03ef5081918447d924bc32db65 pattern field guide
https://chatgpt.com/g/g-2el8wSO0u-non-profit-hr-advisor,"Optimize your non-profit's HR strategies with expert advice tailored to your mission and values. Gain insights on recruitment, engagement, and compliance ...",chatgpt g-2el8wSO0u non profit hr advisor
https://chatgpt.com/g/g-2gOTffBeL-sodium-ion-battery-builder,"Expert collaborator in sodium-ion batteries, providing reliable mitgation strategies for challenges incurred in battery development.",chatgpt g-2gOTffBeL sodium ion battery builder
https://chatgpt.com/g/g-2jh24mY9U-magento-gpt,"Magento AI expert designed to help you with module, theme, and CLI in Magento and Adobe Commerce. How to create a Magento module?",chatgpt g-2jh24mY9U magento gpt
https://chatgpt.com/g/g-2rSFw90EL-ai-evaluator,ChatGPT. Sign up for free. GPT Icon. AI Evaluator. By Steven K Qualls. Specialist in evaluating and rating AI tools. Sign up to chat.,chatgpt g-04ceYaGjM exolife evaluator
https://chatgpt.com/g/g-2tJgX8ThX-expert-sound-engineer,"This AI assistant serves as an expert guide for live sound engineering, providing in-depth advice on equipment setup, real-time troubleshooting, ...",chatgpt g-43N2Ej9qP sound expert
https://chatgpt.com/g/g-2uYKmMI3J-metal-gpt,"Expert on all non-precious metals. Unmask the magic of metal! Metal GPT curates content, sparks projects & tells the stories behind everyday metals.",chatgpt g-7kasu0kwh metal ratiogpt
https://chatgpt.com/g/g-30aQrQAQb-strategic-method,"Strategic Method. By @sharakus. Like o1, I give a advanced and complex answer by Strategy Thinking of preliminary analysis/consideration before answering.",chatgpt g-30aQrQAQb strategic method
https://chatgpt.com/g/g-33VY7GaS2-cannabis-cultivation-advisor,"Expert botanist specializing in cannabis cultivation advice. Attach. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy ...",chatgpt g-4KZLSDRxd cannabis cultivation advisor
https://chatgpt.com/g/g-35Ru8XRDQ-nano,Nano5.2. Log in. Sign up for free. Nano. By Royan Rosche. Learn molecular biology of the cell in a fun way.,chatgpt g-2ynfgOwn6 nanohurotukufeng nano
https://chatgpt.com/g/g-3BnCfrkA1-angela-s-gpt,"ChatGPT is your AI chatbot for everyday use. Chat with the most advanced AI to explore ideas, solve problems, and learn faster.",chatgpt g-67dcf993edac8191a3fdf46bfd20fd45 istinnye zhelaniia by anjela
https://chatgpt.com/g/g-3E1kEk3Ui-formalgpt,"Expert in professional messaging, cover letters, and CV enhancement. Create a cover letter for me. Can you suggest improvements for my CV?",chatgpt g-3E1kEk3Ui formalgpt
https://chatgpt.com/g/g-3GSHTIVQD-vibro-expert,"Advanced GPT for vibration analysis, compliant with OpenAI's policies, expert in real-time monitoring, adaptive learning, and industry-tailored solutions.",chatgpt g-67fda400b9a88191b1c73e4e1fbe0ab8 chat vibracional rya
https://chatgpt.com/g/g-3GwxLih5t-arcanum-acquisition-and-recon-bot,"ChatGPT is your AI chatbot for everyday use. Chat with the most advanced AI to explore ideas, solve problems, and learn faster.",chatgpt g-3GwxLih5t arcanum acquisition and recon bot
https://chatgpt.com/g/g-3Ic3swbbY-sheets-expert,Sheets Expert,chatgpt g-1BakRRjgD spreadsheet formula expert bot
https://chatgpt.com/g/g-3IspuzSnl-physics-solver,Find the acceleration of the system and the tension in the string. https://chatgpt.com/g/g-3IspuzSnl-physics-solver/c/670275e6-07bc-8013-b741-40afd7cd8852 1/ ...,chatgpt g-3IspuzSnl physics solver
https://chatgpt.com/g/g-3KxRCrd1I-cricket,"A cricket expert providing detailed info on the sport, rules, and players. Tell me about the latest cricket match. Explain the rules of cricket.",chatgpt g-67d9385a3acc8191986e53367cfaa0ff cricket mawa
https://chatgpt.com/g/g-3MJNVLwSn-cosmic-enigma-the-black-knight-revelation,"Guide in unraveling the Black Knight Satellite mystery. You will explore space, decode signals, research related events historys' and unravel conspiracy ...",chatgpt g-6qnueaF4I cosmic enigma
https://chatgpt.com/g/g-3ON8FwuF0-weather-forecast-in-images,"Expert in weather imagery, engaging with visual insights and useful tips. How can I interpret this weather map? Show me the forecast for this week in images ...",chatgpt g-3ON8FwuF0 weather forecast in images
https://chatgpt.com/g/g-3XPyoWzn3-threat-modelling,A GPT expert in conducting thorough threat modelling for system design and review. Describe the system for threat analysis. Upload a diagram for threat ...,chatgpt g-0VFpp6BB7 threat model buddy
https://chatgpt.com/g/g-3Zf0Ckf6e-sf-expert,"A Salesforce expert for Apex coding, SOQL, and Lightning platform guidance. How do I optimize a SOQL query? What's the best practice for Apex triggers?",chatgpt g-3rkJT1llc salesforcevalidation rules expert
https://chatgpt.com/g/g-3aRiyLQ0p-ai-solution-consultant,"Specializing in tailored AI solutions, it provides bespoke advice to integrate advanced AI technologies seamlessly into your operations. Enhance efficiency, ...",chatgpt g-0gs5FY9jg ai transformation consultant
https://chatgpt.com/g/g-3bxChvw71-link,"Discover unexpected, insightful links between any two topics. Relate apples to the moon. Connect jazz music with quantum mechanics. Attach. Create image.",chatgpt g-675082227a848191affd5832245f4dd1 da liang herusonameka
https://chatgpt.com/g/g-3e2fCgciO-universal-screenwriter-usw,"Universal Screenwriter (USW). От @1arry1iu. Expert screenwriting guide for crafting compelling, industry-ready cinematic stories. Регистрирайте се за чат.",chatgpt g-3e2fCgciO universal screenwriter usw
https://chatgpt.com/g/g-3h5awNd7E-abel,Interactive music production assistant with simulated expert collaboration. Can Abel bring in a simulated mixing expert? What can you do?,chatgpt g-3h5awNd7E abel
https://chatgpt.com/g/g-3iFhy9P7O-ai-quantum-nexus,"Expert in quantum tech, AI, and future computing, adapting tone to conversation context.",chatgpt g-6738c86d2f588191b5827fe9f61ca78f quantum nexus assistant
https://chatgpt.com/g/g-3iMes9HJh-technical-documentation-writer-pro,"A specialist in creating and assisting with technical documentation, focusing on clarity and accuracy. How do I document an API?",chatgpt g-3iMes9HJh technical documentation writer pro
https://chatgpt.com/g/g-3pjSqTQk9-nigerian-data-protection-advisor,Nigerian Data Protection Advisor. By Iheanyi Nwankwo. Legal expert on NDPA for public knowledge and research. Sign up to chat. Sign up or Log in to chat.,chatgpt g-3pjSqTQk9 nigerian data protection advisor
https://chatgpt.com/g/g-3pq0KGHfK-particle-simulator,Particle physics simulations and technology or devices. Simulate particle physics technology or devices. Simulate particle physics. Attach. Create image.,chatgpt g-6760d009bf608191aa6a84b915d6f46f particle accelerator
https://chatgpt.com/g/g-3q7t60mWo-gpt-invest-stock-analyst,GPT Invest Stock Analyst. By gptinvest.ai. Expert in trading strategies and detailed financial instrument analysis. Sign up to chat.,chatgpt g-3q7t60mWo gpt invest stock analyst
https://chatgpt.com/g/g-3rDvOMYOA-isaac,"Insight Specialist Advisor for Advanced Connections | Analyzes social profiles to provide deep, personable insights.",chatgpt g-3rDvOMYOA isaac
https://chatgpt.com/g/g-3tbVmp7vL-ai-powered-news-aggregator,"Expert in developing and managing AI-driven news aggregation systems, ensuring users receive accurate, personalized, and timely news updates from trusted ...",chatgpt g-1mirEkBVm newsgregator
https://chatgpt.com/g/g-3ukZ4ibYI-euro-2024-betting-assistant,Expert UEFA Euro 2024 match predictions for informed betting.,chatgpt g-5TxPNl8Py euro 2024 betting expert
https://chatgpt.com/g/g-3vKARfusE-circuit-solver-assistant,"Your go-to AI for electrical engineering! From circuit analysis to power system optimization, get expert help with complex calculations and design!",chatgpt g-6PTe1fb3X electronics and circuit analysis
https://chatgpt.com/g/g-3w1rEXGE0-web-browser,Sign up for free. ChatGPT. Web Browser. By ChatGPT. I can browse the web to help you gather information or conduct research. Attach. Create image. By messaging ...,chatgpt g-681f54b127e88191bf9f9995a37c1be4 the polyglot frontend mobile and web systems gpt
https://chatgpt.com/g/g-3yLp1VEDa-mtg-magic-deck-builder-referee-expert,"Expert Magic The Gathering Analyst, Consultant, and Referee with API Access and Real-Time Game Narration.",chatgpt g-3yLp1VEDa mtg magic deck builder referee expert
https://chatgpt.com/g/g-40fUW6EuC-cn-game-scout,An expert on Chinese video games information. How is the community rating for Genshin Impact? Tell me about the history of The Legend of Sword and Fairy.,chatgpt g-40fUW6EuC cn game scout
https://chatgpt.com/g/g-42X08xTXk-speedrun-specialist,Master the art of speedrunning with expert guidance. Gain an edge in your gaming pursuits with personalized strategies and community support.,chatgpt g-42X08xTXk speedrun specialist
https://chatgpt.com/g/g-42iU9OAIv-gptoracle-the-products-researcher,Your expert guide for informed product choices. Your interactions and files are strictly confidential and are not used for training purposes.,chatgpt g-42iU9OAIv gptoracle the products researcher
https://chatgpt.com/g/g-43N2Ej9qP-sound-expert,"Expert on audio mixing, mastering, sound system design, and optimization, with practical insights from leading manuals.",chatgpt g-43N2Ej9qP sound expert
https://chatgpt.com/g/g-43u7lnmlB-global-translator,Expert in translating and clarifying languages. Translates any language to any other language. Fixes mistakes during the translation process.,chatgpt g-43u7lnmlB global translator
https://chatgpt.com/g/g-4Bj8xNK4b-next-js-super-engineer,Next.js Super Engineer. By UPSIDER MEMBER. Next.js 13 and Tailwind CSS expert. Sign up to chat. Sign up or Log in to chat.,chatgpt g-4Bj8xNK4b next js super engineer
https://chatgpt.com/g/g-4CXoqB9E8-lu-li-shu-tian-xue-kun,履歴書添削くん. By NAOTO IMAMURA. Expert resume editor and adviser. Review my resume. How can I improve this section? Attach. Create image.,chatgpt g-4CXoqB9E8 lu li shu tian xue kun
https://chatgpt.com/g/g-4Jd30TIhU-jfk-assassination-expert-historian,A historian following user instructions on JFK assassination queries. Is this JFK witness reliable? What's your view on this conspiracy theory?,chatgpt g-67dad7f55f00819198abadaf6f7b7cdb jfk archive investigator
https://chatgpt.com/g/g-4KZLSDRxd-cannabis-cultivation-advisor,Expert in legal indoor and outdoor cannabis/marihuana growing. What lights are best for indoor cannabis? Tips for watering indoor cannabis plants?,chatgpt g-4KZLSDRxd cannabis cultivation advisor
https://chatgpt.com/g/g-4KqIOwbbn-philosophy,"PhilosophyGPTs - Optimized for philosophical discourse, research and education, designed to explore a wide range of philosophical topics, theories and ...",chatgpt g-67b74707b70c819197cc81e899ac4cb2 philo 100 philosophy chief
