url,description,source_query
https://chatgpt.com/g/g-1Uw7rEbEQ-the-ai-ugc-scripts,Evaluates and creates effective UGC scripts. What are the four frameworks used in this GPT? Analyze this UGC script using Framework 1 and give a rating.,chatgpt g-1Uw7rEbEQ the ai ugc scripts
https://chatgpt.com/g/g-1V6vY1w6l-you-as-an-action-figure,"Create realistic, high-quality action figures based on user images and settings. Add 2-3 images of yourself, list 2-3 accessories and the environment for ...",chatgpt g-1V6vY1w6l you as an action figure
https://chatgpt.com/g/g-1gg6YM8XD-palestine-gaza-advocate,"A neutral guide on the Gaza situation, offering support and advocacy tips. Tell me about the current situation in Gaza. How can I support Palestinian people ...",chatgpt g-681be00e82c08191b022222137d69329 palestine ltwthyq ltf ly ldhky
https://chatgpt.com/g/g-1kAuc7BAc-prompt-engineer,"Expert in crafting effective prompts for ChatGPT, Banana, Sora and VEO.",chatgpt g-1kAuc7BAc prompt design pro
https://chatgpt.com/g/g-1oR1g24ER-donk,Craft viral crypto & comic memes with #DONKMOVE. Create a crypto meme with this image. Make a DONK meme with a funny twist.,chatgpt g-1oR1g24ER donk stripe your memes
https://chatgpt.com/g/g-24ad59t6m-kevin-hart,"AI Simulating Kevin Hart's Voice. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy. New chat. New chat.",chatgpt g-0MstxuRq9 kevingpt
https://chatgpt.com/g/g-2OTtMEzkk-philosophical-nietzsche,Channeling Nietzsche's philosophy.,chatgpt g-2OTtMEzkk philosophical nietzsche
https://chatgpt.com/g/g-2WwXkddQm-lawgpt,LawGPT. By Logan Young. Specialized in legal research and advice. What's the legal perspective on contract breaches? How does tort law address personal injury ...,chatgpt g-2WwXkddQm law gpt
https://chatgpt.com/g/g-2ppEsjyDv-wealth-gpt,"Any advice you may need on trading and investing... crypto, forex, real estate, public markets etc. Can you analyse the top 100 cryptos by marketcap?",chatgpt g-678e1bf0877481919eda0dfdb2efcd57 wealth hive
https://chatgpt.com/g/g-2uoMtaidx-ai-dungeon-master-freeform-version,"A creative AI Dungeon Master for D&D 5e, with a whimsical style and Dall-E images every turn! What's your character's name and class?",chatgpt g-2uoMtaidx ai dungeon master freeform version
https://chatgpt.com/g/g-2xP4GyLog-your-small-business-ai-advisor,Delivering practical advice for small businesses and teams getting started with AI. How can AI improve my small business? Can you suggest tools for AI ...,chatgpt g-2xP4GyLog your small business ai advisor
https://chatgpt.com/g/g-30wcnTyhL-suno-ai-v4-music-song-lyrics-generator,Craft perfect lyrics and professional song structures with ease. Try to make your AI music prompt now! Write a sweet love song about first romance.,chatgpt g-0V0kxIFcn suno music prompt generator
https://chatgpt.com/g/g-35qSmZSIg-ai-product-finder-by-picture,Identify products from photos and find recommended similar items available on Amazon. Example demo! Drop a product picture to detect!,chatgpt g-67c3c92d426c81918af7cf4416fd4fd5 global product finder
https://chatgpt.com/g/g-3E1kEk3Ui-formalgpt,"Expert in professional messaging, cover letters, and CV enhancement. Create a cover letter for me. Can you suggest improvements for my CV?",chatgpt g-3E1kEk3Ui formalgpt
https://chatgpt.com/g/g-3Hiz7QFHG-christmas-countdown-2023,GPT Icon. Christmas Countdown 2023. By x.jackculpan.com. The countdown to Christmas is now on! Sign up to chat. Sign up or Log in to chat.,chatgpt g-3Hiz7QFHG christmas countdown 2023
https://chatgpt.com/g/g-3PNvufERG-blender-addon-plugin-developer,GPT Icon. Blender Addon/Plugin Developer. Por Anton Lobanovskiy. Blender 3D plugin & add-on development assistant. Registrarse para chatear.,chatgpt g-3PNvufERG blender addon plugin developer
https://chatgpt.com/g/g-3U4U662zv-insta-creator,Crafting eye-catching Instagram posts from your ideas. Generate an Instagram post about summer fun. Create a post with a futuristic cityscape for Instagram.,chatgpt g-4rIqYCDGr instastory creator
https://chatgpt.com/g/g-3cuwD4nDn-lifebefore-ai,"An oracle of the ancients providing readings on past lives, future lifetimes, psychic readings and more. Sign up to chat. Sign up or Log in to chat.",chatgpt g-3cuwD4nDn lifebefore ai
https://chatgpt.com/g/g-3eOPVN0DE-career-sherpa,Sign up for free. GPT Icon. Career Sherpa. By Aaron Holbrook. A career advisor that personalizes job applications. Sign up to chat.,chatgpt g-3eOPVN0DE career sherpa
https://chatgpt.com/g/g-3eaRJhiAe-email-deliverability-grader,"Checks emails against trigger words, the CAN-SPAM ACT and deliverability best practices. Upload a PDF of your email. List email best practices.",chatgpt g-3eaRJhiAe email deliverability grader
https://chatgpt.com/g/g-3gzt9ZLZJ,"Fun vegan meal ideas with shopping lists and preparation steps, in metric units! Sign up to chat. Sign up or Log in to chat.",chatgpt g-3gzt9ZLZJ help i need a vegan meal
https://chatgpt.com/g/g-3yyMyePWp-discover-social-impact-opportunity,"ChatGPT helps you get answers, find inspiration and be more productive. It is free to use and easy to try. Just ask and ChatGPT can help with writing, ...",chatgpt g-3yyMyePWp discover social impact opportunity
https://chatgpt.com/g/g-43Xp6aB6p-no-sabo-master,"Master the ""No Sabo"" in you with humor! What does 'la neta' mean? How do I say 'friend' in Spanish slang? Attach. By messaging ChatGPT, an AI chatbot, ...",chatgpt g-43Xp6aB6p no sabo master
https://chatgpt.com/g/g-4P653QOJI-gptoracle-the-psychedelic-trip-decoder,Unlock mysteries of your mind with in-depth interpretations of psychedelic experiences. Your interactions and files are strictly confidential and are not used ...,chatgpt g-4P653QOJI gptoracle the psychedelic trip decoder
https://chatgpt.com/g/g-4fIUbv9Zi-haiku-gpt,HaikuGPT is a unique and artistic conversational agent that answers every question or statement with a response formatted as a haiku.,chatgpt g-2HFLjFAHZ haiku master
https://chatgpt.com/g/g-4nay9mTfV-jordan-b-peterson-jbp,Jordan B. Peterson (JBP),chatgpt g-1Ofm79uOS jordan peterson
https://chatgpt.com/g/g-4tqcPryPK-the-m-a-matrix-by-tuck-advisorstm,Custom GPT for M&A and Marketing. https://chatgpt.com/g/g-4tqcPryPK-the-m-a-matrix-by-tuck-advisorstm. A custom GPT that allows a prospective client to ...,chatgpt g-4tqcPryPK the m a matrix by tuck advisorstm
https://chatgpt.com/g/g-50JMmTOti-movie-critic,"I'm a movie critic, reviewing films and sharing what resonates with me. Ask me for recommendations! What's your take on the latest sci-fi movie?",chatgpt g-8THLQUBY6 movie critique
https://chatgpt.com/g/g-5sJSFRREj-wisdom-of-naval,I will respond like Naval based on what he's said and tweeted. How to live a happier life? How can I become rich? Attach. Create image.,chatgpt g-5sJSFRREj wisdom of naval
https://chatgpt.com/g/g-5ttrssEui-culinary-creator,Crafts recipes from food images.,chatgpt g-5ttrssEui culinary creator
https://chatgpt.com/g/g-65ozghLHc-dream,"Your personal AI dream interpreter, unlocking the secrets of the subconscious. Tell me about your dream last night. What did you feel in your dream?",chatgpt g-674609ef0cc88191988effb9fc9d0225 dreamcaster
https://chatgpt.com/g/g-673dedf644c481918cedffa3ad79a130-corrector-gpt-your-bouncing-wall-of-accuracy,"Corrector GPT is a versatile language tool designed to instantly reply to your messages with corrections in grammar, spelling, and phrasing.",chatgpt g-673dedf644c481918cedffa3ad79a130 corrector gpt your bouncing wall of accuracy
https://chatgpt.com/g/g-67473c2d34fc8191a95ad0fdd20a8928-food-for-students,በነጻ ይመዝገቡ. GPT Icon. Food for students. በ JASON SEAN YOUNG KIM FAT. Food Recipe Assistant. ለመወያየት ይመዝገቡ.,chatgpt g-67473c2d34fc8191a95ad0fdd20a8928 food for students
https://chatgpt.com/g/g-676212fb3fb0819187839c04222025fb-ai-agent-prompt-architect,"AI Agent Prompt Architect. By Nathan Herkelman. Generates optimized, Markdown-formatted prompts for AI agents. Sign up to chat.",chatgpt g-678cba8134308191a9de52ae973096f4 prompt architect
https://chatgpt.com/g/g-67643e4b202c81918bfb7e1444969407-contact-form-7-expert,"Expert assistant for Contact Form 7 WordPress plugin. Creates custom forms, provides styling, integrates with email services, handles debugging, ...",chatgpt g-67643e4b202c81918bfb7e1444969407 contact form 7 expert
https://chatgpt.com/g/g-676665bf37748191a26c729d6e24b8d0-theoretical-mechanics,Research and develop mathematical models to understand the motion and behavior of physical systems under various forces and constraints.,chatgpt g-67b4b6e1d880819188bebf470b2a9659 theoretical robotics
https://chatgpt.com/g/g-678299b953b08191bc51bb112c6c6c1c-mauboussin-gpt,Emulates Michael Mauboussin's expertise on investing and decision-making. How can I improve decision-making in my business?,chatgpt g-678299b953b08191bc51bb112c6c6c1c mauboussin insights
https://chatgpt.com/g/g-678c15194e648191afbbdde3ae9dc376-lucius-probator-aeternus,... AI assistant to help them make their voices heard. Access it here: https://chatgpt.com/g/g-678c15194e648191afbbdde3ae9dc376-lucius-probator-aeternus… छवि. 10.,chatgpt g-678c15194e
https://chatgpt.com/g/g-678cf3c0e9c081918b92a90c752a9c09-social-media-automation-copilot-beta,I generate content and automate social media posts for you. Claim Your FREE License Key Unlimited Post & Schedules (Limit to First 50) ...,chatgpt g-678cf3c0e9c081918b92a90c752a9c09 social media automation agent beta
https://chatgpt.com/g/g-679c64bfb1488191991cafada370ed85-ice-breaker-mei-taruyi-ji,"雑談のとっかかりを考えてくれる. 雑談の恵んでくだせぇ. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our ...",chatgpt g-679c64bfb1488191991cafada370ed85 ice breaker mei taruyi ji
https://chatgpt.com/g/g-67b0ad33992081919579afd0c7462a53-us-01-us-agent,"US-01, US Agent5.1. Log in. US-01, US Agent5.1. Log in. Sign up for free. US-01, US Agent. By MUHAMMET ALİ ZURNACI. US Agent - Three Corporate.",chatgpt g-67b0ad33992081919579afd0c7462a53 us 01 us agent
https://chatgpt.com/g/g-67b0b562425881919087cb95e30876cb-ganymede-documentation,How do I tag files in a Ganymede Agent? How would I create a script to download and deploy Agents to a Windows PC?,chatgpt g-67b0b562425881919087cb95e30876cb ganymede documentation
https://chatgpt.com/g/g-67b231c74c3c819191b0e47901a51dd8-implant-device,Design and engineer custom medical implanted devices. Research medical implanted devices. Design a new medical implanted device. Attach. Create image.,chatgpt g-67b231c74c3c819191b0e47901a51dd8 implant device
https://chatgpt.com/g/g-67c791f3cc588191be7fe549a9395608-saintly-sage,"By saintlysage.net. Traditional Catholic AI offering doctrinal guidance rooted in Scripture, Tradition, and the Magisterium. Sign up to chat.",chatgpt g-2eZDFiVCm saintly advisor
https://chatgpt.com/g/g-67e78f0ad59481919afba9a6b28d6724-action-figure-generator,"Create your own action hero with accessories, style, and packaging color — or get a ready-to-use DIY prompt. Free bonus tools help you bring your figure to life ...",chatgpt g-67e78f0ad59481919afba9a6b28d6724 action figure generator
https://chatgpt.com/g/g-67eadf804fc88191ac36f60eb2bfd60e-medical-red-flag-checker,https://chatgpt.com/g/g-67eadf804fc88191ac36f60eb2bfd60e-medical-red-flag-checker. Viber is a free messaging and calling app. What is Viber? Viber is a free ...,chatgpt g-67eadf804fc88191ac36f60eb2bfd60e medical red flag checker
https://chatgpt.com/g/g-67edd5a2eb8c8191bc34c3ca26cf4e9a-the-mirror,You don't need more advice. You need a reflection clear enough to stop lying to yourself. I'll be that mirror. Let's start wherever you are.,chatgpt g-67e31d0ab9648191949461b72201923f the mirror
https://chatgpt.com/g/g-67f67e507a048191a1e23972a04e2132-ask-c-j,"C.J. is your funny, friendly, D.C.-savvy guide to careers in the conservative movement. I want to work in public policy. Where should I start?",chatgpt g-67f67e507a048191a1e23972a04e2132 ask c j
https://chatgpt.com/g/g-68033ce1b26481919b26df0737241bac-irco-incident-response-co-pilot,"IRCO - Incident Response Co Pilot. Por NOFORN PTY LTD. Your AI-powered assistant for writing IR reports, extracting IOCs, and structuring incident timelines ...",chatgpt g-68033ce1b26481919b26df0737241bac irco incident response co pilot
https://chatgpt.com/g/g-680d3ac9ec448191b9a4f49f403eb3ec-gifft-me-free-virtual-gifts-maker,"Create beautiful surprise gifts online! ✨ Free, fast, and fun — powered by Gifft.me's Surprise Gift Service. Create a new gift. Ask question.",chatgpt g-67caaedcc9b08191aac07e0c02732e75 gifty maker
https://chatgpt.com/g/g-6818cdde11c48191b6a9e2d73d7ecf7f-ghibli-style-image-maker,"Instantly transforms uploaded images into Studio Ghibli style, silently and in batches. Upload any image to get it in Ghibli style.",chatgpt g-67e578375f388191aaae7f0c6cce1640 ghibli style character creator
https://chatgpt.com/g/g-6820b91416fc8191a90cbeddefd08687-suno-lyric-prompt-helper-v4-0-v4-5,Create beautiful lyrics and optimized prompts for Suno AI (v4.0 & v4.5). Supports multiple languages and emotional songwriting formats.,chatgpt g-6845e19bc83481918f9a8e38f1befdf8 suno 4 5 music lyric assistant expanded
https://chatgpt.com/g/g-682bf4fd9c6481919808f89a8c7e513f-pi-os,Research and develop operating systems for Raspberry Pi. Research operating systems for Raspberry Pi. Develop an OS for Raspberry Pi. Attach. Create image.,chatgpt g-67409a842e048191a9a68dcb1d901053 pi temas
https://chatgpt.com/g/g-6858a02dbdb48191ae56a9aee6c5fd7a-caregpt,"ChatGPT is your AI chatbot for everyday use. Chat with the most advanced AI to explore ideas, solve problems, and learn faster.",chatgpt g-6858a02dbdb48191ae56a9aee6c5fd7a caregpt
https://chatgpt.com/g/g-68d609b846f08191b38881cfe9efcff5-pyrite-uncensored-assistant,"GPT-5 Instant recommended. Primarily a writer and roleplayer, prompted against some of GPT-5's more annoying habits. Dr. Pyrite also provides info.",chatgpt g-6748b3aff8948191b3895b108b179aa6 pyrite uncensored preview
https://chatgpt.com/g/g-6NP0oFdSE-dream-decoder,"Interprets dreams with biblical, scientific, and psychological insights. Tell me about a dream you had. What does this dream mean?",chatgpt g-A95yOyrLh dream decoder
https://chatgpt.com/g/g-6lEbgKGDZ-crypto-technical-analysis-chart-patterns,Crypto Technical Analysis Chart Patterns - ChatGPT,chatgpt g-1Jk8oa9w2 crypto technical and onchain analysis
https://chatgpt.com/g/g-7rGkttUCi-elvis-presley,"Elvis Presley here, talkin' about my life and tunes, with no room for regrets. Sign up to chat.",chatgpt g-5TRgXSrXH chat with elvis presley
https://chatgpt.com/g/g-8AQUBGG9Z-personal-trainer-gpt,Sign up for free. GPT Icon. Personal Trainer GPT. By Zahid Akbar. Your virtual personal trainer for tailored workout plans. Sign up to chat.,chatgpt g-8AQUBGG9Z personal trainer gpt
https://chatgpt.com/g/g-8K32VQvgD-threat-intel-briefs,"Delivers daily, sector-specific cybersecurity threat intel briefs with source citations. Brief on today's automotive sector threats with BLUF.",chatgpt g-67d8b03924a481919ba35e1ccc9f3528 geointel brief
https://chatgpt.com/g/g-8RXqNUAN7-4cs-strategy-generator,Use our GPT-powered 4C's Strategy Generator to brainstorm new ideas for business strategies that create value. The 4C's framework — made up of strategies ...,chatgpt g-8RXqNUAN7 4cs strategy generator
https://chatgpt.com/g/g-8SHQFsfGT-jesus-revolution-questions-and-answers,"This AI tool expertly answers questions about the Jesus Revolution, providing detailed insights, latest updates, and friendly guidance.",chatgpt g-8SHQFsfGT jesus revolution questions and answers
https://chatgpt.com/g/g-8Sfcmardr-paper-reviewer-for-data-science-papers,"Human-like, detailed reviewer for scientific papers.",chatgpt g-8Sfcmardr paper reviewer for data science papers
https://chatgpt.com/g/g-8ZdpRTYEO-style-ai,"This innovative tool adapts to your preferences, offering personalized outfit suggestions that keep you trendy and confident. With its cutting-edge technology, ...",chatgpt g-4qaaJTI4e style assistant
https://chatgpt.com/g/g-8ibdjxEnz-tax-advisor-gpt,Let's get your taxes as low as legally possible. Simulate a tax advisor with 20 years experience. Help me get my taxes as close to zero as possible .,chatgpt g-74LBxMtga small business tax advisor
https://chatgpt.com/g/g-8yaPRvoCA-gptoracle-the-family-doctor,"Your approachable family doctor, offering comprehensive health advice and support for all ages. Your interactions and files are strictly confidential and ...",chatgpt g-8yaPRvoCA gptoracle the family doctor
https://chatgpt.com/g/g-9uuQxSO54-idea-spark,"ChatGPT helps you get answers, find inspiration and be more productive. It is free to use and easy to try. Just ask and ChatGPT can help with writing, ...",chatgpt g-3O0ZnuEhp idea spark
https://chatgpt.com/g/g-AGN1OU4SM-dating-profile-gpt,"Create magnetic, personality-driven dating bios for Tinder, Bumble & Co. Can you create the bio for my dating profile? I need a witty Tinder bio. Any ideas?",chatgpt g-6827519104608191854eabd7443cb88e the last dating profile coach you ll need
https://chatgpt.com/g/g-BSfKl0Hbx-forex-currency-market-advisor-smart-money-concepts,"Forex Currency Market GPT Advisor Smart Money Concept is your Premier Source for learn Forex Trading Insights and Strategies. Based Candlestick patterns, Ai ...",chatgpt g-67382ee38a0c81918ab019d855f576e8 smart money concept smc
https://chatgpt.com/g/g-BfFdRajz3-1969,"ChatGPT is your AI chatbot for everyday use. Chat with the most advanced AI to explore ideas, solve problems, and learn faster.",chatgpt g-5AwW45Mcj setun 69
https://chatgpt.com/g/g-BfcOReqgc-brand-strategy-guide,"Comprehensive Brand Summary: Mission, Vision, Values, Customer Personas, Pain Points, Potential Product Offerings, Brand Tone & Voice, Potential Hooks, ...",chatgpt g-7UXYdXGFT brandchic strategic
https://chatgpt.com/g/g-CT1FaGNal-chinese-gpt,Directly translates English text to Chinese without extra content.,chatgpt g-0eLy7Y7lv jin ci lang jing cha
https://chatgpt.com/g/g-CpuVgcXvQ-fashion-advisor,Fashion Advisor,chatgpt g-1UlStR03k fashion critique assistant
https://chatgpt.com/g/g-DyHpIsp1M-chemistry-solver,A helpful assistant for solving chemistry problems. Explain how to balance this equation: H2 + O2 -> H2O. What are the properties of acetic acid?,chatgpt g-3pqrO7KSp chemistry chem
https://chatgpt.com/g/g-E5l5NowHU-joke-master-jokegpt-2,A witty GPT that delivers jokes across different styles with light-hearted humor. Sign up to chat. Sign up or Log in to chat.,chatgpt g-6736249b15b0819083a1569c1d14e6d7 joke master
https://chatgpt.com/g/g-E7lzUrF1W-animal-selfie-transformer,"Transform user faces into Disney-style cartoon animals. Upload your selfie for transformation. Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",chatgpt g-AXl1ovXeY animalizer
https://chatgpt.com/g/g-EAZ3pRVzr-ai-neurology,AI For Neurologists.,chatgpt g-67b4ba28f40881919de7d0bc61c13a97 theoretical neurology
https://chatgpt.com/g/g-EhwyRwaGG-occupational-safety-inspector,Upload a photo of your workplace and I will look for unsafe situations. Upload a photo of your workspace for a safety check. Attach. Create image.,chatgpt g-673581ff5ba08190bfc9b7bd37267325 safety bot
https://chatgpt.com/g/g-Ei2uXK9PG-partial-differential-equations-tutor,Advanced tutor specializing in Partial Differential Equations for graduate students. Explain Cauchy's problem in PDEs. How do you classify second-order ...,chatgpt g-0LN4msbxf pde calculator
https://chatgpt.com/g/g-FaWwsh9JM-iphone-guide-for-parents,Friendly guide explaining iPhone/iPad use in simple terms. How do I connect to Wi-Fi on my iPhone? Can you show me how to update my iPad?,chatgpt g-0ESk0CNkK iphone master guide
https://chatgpt.com/g/g-FbS3ntnvt-pain-point-finder,Analyzes public data to identify company pain points relevant to Lytx's services. Use online resources to identify the current pain points for Epic ...,chatgpt g-1MVZnocOG ouchy pain finder bot
https://chatgpt.com/g/g-Fx1If9wZt-geointel,Advanced geo-OSINT tool with integrated imagery and data. Can you find where this photo was taken? What location does this image depict?,chatgpt g-67d8b03924a481919ba35e1ccc9f3528 geointel brief
https://chatgpt.com/g/g-GHWyQa9g2-simplify-your-text,"This tool will simplify your text. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and have read our Privacy Policy.",chatgpt g-7S7YjN0Tq script simplify
https://chatgpt.com/g/g-HQXT0agEY-circle-logo-maker,"It makes 2 precise black pictogram circle logos on pure white background, each in a separate image.",chatgpt g-4QDao4bSv round icon master
https://chatgpt.com/g/g-HhPOeTE4F,"Friendly, uncertain, and whimsical hypnotized state simulator. Sign up to chat. Sign up or Log in to chat.",chatgpt g-1ApU5Z0DD hypnotism gpt
https://chatgpt.com/g/g-Hmgy6x48R-construction-gpt,"Comprehensive assistant for construction planning, safety, training, and compliance. How can I optimize my construction project plan?",chatgpt g-678927d41ee48191a1452b02d6fe531e construction messaging assistant
https://chatgpt.com/g/g-IbQdZT0RO-genius-ai,"New version of GPT available - Continue chatting to use the old version, or start a new chat for the latest version.",chatgpt g-5BQ4rZ3Iu clickgenie ai
https://chatgpt.com/g/g-IfOAydGIW-english-professional-coach,"English Professional Coach. By Edgar Chinchilla. A fun, practical coach for enhancing English skills to C3 level. Sign up to chat.",chatgpt g-3FdD5VMqD professional english coach
https://chatgpt.com/g/g-IksuOVFCj-ultimate-story-generator-gpt,"To serve as an advanced AI tool for generating creative writing pieces, including novels, scripts, and short stories, based on specific user inputs and ...",chatgpt g-67d01b89f0f88191ada6e980a99c240b kalevala story generator
https://chatgpt.com/g/g-Jv7zJ8jHy-tweet-ideas-generator-gpt,Generate ideas for your tweets in seconds! Create ideas for [target audience]. Give 10 tweet ideas for my [business description].,chatgpt g-0W2zOlf9T trending tweet style
https://chatgpt.com/g/g-KHcdRU9or-situation-puzzle-hai-gui-tang,"Solve situation puzzles with GPT 海龟汤助手. Can you provide a puzzle for me? 可以给我出一个海龟汤吗？ Attach. Create image. By messaging ChatGPT, an AI ...",chatgpt g-3N6hg9c40 si wei hai gui tang
https://chatgpt.com/g/g-KJk8jUYSZ-x-thread-generator,"Crafts concise, personalized Twitter threads. Search internet and suggest me trending topics. Suggest a thread on digital art trends.",chatgpt g-677954f27c8881918d149de9427167f1 x threads generator gpt
https://chatgpt.com/g/g-KTbga8Vtc-mj-prompt-generator-batch,MJ Prompt Generator (Batch),chatgpt g-1IvhxZ7dZ mj prompt master
https://chatgpt.com/g/g-Ks0Wjz9gB-shrek-ai,This GPT-4 Chat bot model performs as to be expected however there is one key difference... Ogres are like what? What's your favorite Shrek film?,chatgpt g-675a72d090d48191a62beb352ebd39ce shrek ai agent
https://chatgpt.com/g/g-LUbZRYRuY-medieval-samurai-armor-designer,Transforms inputs into samurai armor designs and generates images. Describe a samurai armor. Imagine a helmet for a samurai.,chatgpt g-6745fe16eaac81918b92422fa548f3bc samurai
https://chatgpt.com/g/g-M5wWt6tWM-lyricmaster-the-song-lyric-analysis-ai,"Welcome to LyricMaster, your personal AI-powered English and literature expert specializing in the analysis of song lyrics. LyricMaster is here to provide ...",chatgpt g-4cYs6cFVC lyric interpreter
https://chatgpt.com/g/g-Mh6pgWFom-ai-lens,We will analyze and redesign the images and texts in the uploaded photos.,chatgpt g-67362ebcb2d08190b33d9719480dbb57 sky lens reporter
https://chatgpt.com/g/g-MmQzeSYzW-pattern-gpt,Digital graphics expert in seamless patterns. Can you help me design a floral pattern? What are some tips for creating geometric patterns?,chatgpt g-67dd3b20f2508191bcb4bcfbbab3c600 fractal pattern
https://chatgpt.com/g/g-NOYNUuk99-genesis,Expert in guiding users to create and refine custom GPTs. How do I add custom abilities to my GPT? Can I change the way my GPT responds to certain prompts?,chatgpt g-1MqTbZqRS feng ge gpt
https://chatgpt.com/g/g-NzvE7e7sX-the-ttrpg-rpg-map-master,Expert in creating detailed 2D battle maps for tabletop RPGs with specific terrains and grid lines. Generate a forest terrain battle map for D&D with a ...,chatgpt g-680ea8674af08191a642a109fe10b7e5 master dd vtt map forge
https://chatgpt.com/g/g-O5Qzyc7ii-nomadgpt,"ChatGPT helps you get answers, find inspiration and be more productive. It is free to use and easy to try. Just ask and ChatGPT can help with writing, ...",chatgpt g-0k9rvxdJn nomadgpt
https://chatgpt.com/g/g-OAIl2O4z6-book-companion,"GPT Icon. Book Companion. By MR NATHAN EAVES. Analyzes and summarizes books, focusing on themes, plot, and key elements. Sign up to chat.",chatgpt g-675013f5aa68819188886ad97365c689 bookcompanion
https://chatgpt.com/g/g-OXfEFY59w-expert,I'm an expert system that provides specialized insights in a variety of fields. How can I improve my image prompting skills? How do I learn JS in 10 days?,chatgpt g-5cTKTgcNb earth2 expert
https://chatgpt.com/g/g-Ohi57YN5h-crypto-analyst,"Delivers cryptocurrency trend analysis - it uses GPT-5 Thinking mode, so it can take a few minutes. Detail Bitcoin's market performance.",chatgpt g-67a5dcf0b2888191a14a4b4040df11e9 crypto market analyst
https://chatgpt.com/g/g-P5xpjj9MI-albert-einstein,"Einstein-like, engaging in personalized, friendly chats on various subjects. Trained on the collected papers, writings, and speeches of Einstein.",chatgpt g-6MypD53av einstein game
https://chatgpt.com/g/g-P8G4Qhi3J-phenomenal-philosophy-gpt,Philosophy expert covering all eras and contributors. Who were the Pre-Socratic philosophers? Explain Kant's categorical imperative. Attach. Create image.,chatgpt g-1KGHmUIWk the philosopher
https://chatgpt.com/g/g-PGASbOHyN-creative-image-mixer,"Analyzes and synthesizes images to create unique, meaningful visuals. How To Use This Tool. Create a composite image from these uploads.",chatgpt g-5oyfVW6xi photo style mixer lv 3 9
https://chatgpt.com/g/g-PL9BSchAT-screen,"Expert in display technology and screen repair, offering detailed, tech-focused insights. Tell me about OLED screen technology.",chatgpt g-67677e3e8cac819184940a72c4f3019b display technology
https://chatgpt.com/g/g-PQbI9giaG-insta-gpt,Provides concise Instagram strategy advice with clear examples. Show me an example of a DM for outreach. How should I comment on a post for engagement?,chatgpt g-1cBDP4bgV instablog
